id	year	author	title	tags	link
003922164	1839	WILBRAHAM, Richard	Travels in the Trans-Caucasian Provinces of Russia, and along the southern shore of the Lakes of Van and Urumiah, in the autumn and winter of 1837
003922834	1847	WILD, Caspar.	Auszüge aus handschriftlichen Chroniken und aus den Rathsprotokollen der Stadt und Republik St. Gallen. Vom Jahr 1551 bis und mit dem Jahr 1750
003923868	1843	WILDE, William Robert Wills	Austria: its literary, scientific, and medical institutions. With notes upon the present state of Science, and a guide to the hospitals and sanatory establishments of Vienna
003923887	1840	WILDE, William Robert Wills	Narrative of a Voyage to Madeira, Teneriffe, and along the Shores of the Mediterranean, including a visit to Algiers, Egypt, Palestine ... Cyprus, and Greece. With observations on the present state and prospects of Egypt and Palestine, and on the climate, natural history, antiquities, etc. of the countries visited
003923887	1840	WILDE, William Robert Wills	Narrative of a Voyage to Madeira, Teneriffe, and along the Shores of the Mediterranean, including a visit to Algiers, Egypt, Palestine ... Cyprus, and Greece. With observations on the present state and prospects of Egypt and Palestine, and on the climate, natural history, antiquities, etc. of the countries visited
003923888	1844	WILDE, William Robert Wills	[Narrative of a Voyage to Madeira, Teneriffe, and along the Shores of the Mediterranean, including a visit to Algiers, Egypt, Palestine ... Cyprus, and Greece. With observations on the present state and prospects of Egypt and Palestine, and on the climate, natural history, antiquities, etc. of the countries visited.]
003925385	1843	WILHELMI, Carl.	Amerikas upptäckande genom Norrmännerne, 500.å före Columbus ... Öfversatt, med tillägg och anmärk ningar af W. Malm [from the German work, entitled “Island, Hvitramannaland, Grönland und Vinland”]
003925776	1845	Wilkes, Charles	Narrative of the United States' Exploring Expedition during ... 1838 ... 1842. Condensed and abridged
003925788	1845	Wilkes, George.	history of Oregon, geographical and political
003926102	1846	WILKINS, Charles	Leeds, York, and Midland Junction Railway. House of Commons. Session 1846. Speech of Mr. Serjeant Wilkins ... on behalf of the promoters, etc
003926877	1848	WILKINSON, George Blakiston.	South Australia; its advantages and its resources. Being a description of that colony, and a manual of information for emigrants
003927265	1848	WILKINSON, John Gardner	Dalmatia and Montenegro: with a journey to Mostar in Herzegovina, and remarks on the Slavonic nations: the history of Dalmatia and Ragusa, the Uscocs, etc
003927265	1848	WILKINSON, John Gardner	Dalmatia and Montenegro: with a journey to Mostar in Herzegovina, and remarks on the Slavonic nations: the history of Dalmatia and Ragusa, the Uscocs, etc
003927271	1847	WILKINSON, John Gardner	[Manners and Customs of the ancient Egyptians, ... Illustrated by drawings, etc. 3 vol. (A second series of the Manners and Customs of the Ancient Egyptians. 3 vol.)]
003927271	1847	WILKINSON, John Gardner	[Manners and Customs of the ancient Egyptians, ... Illustrated by drawings, etc. 3 vol. (A second series of the Manners and Customs of the Ancient Egyptians. 3 vol.)]
003927271	1847	WILKINSON, John Gardner	[Manners and Customs of the ancient Egyptians, ... Illustrated by drawings, etc. 3 vol. (A second series of the Manners and Customs of the Ancient Egyptians. 3 vol.)]
003927271	1847	WILKINSON, John Gardner	[Manners and Customs of the ancient Egyptians, ... Illustrated by drawings, etc. 3 vol. (A second series of the Manners and Customs of the Ancient Egyptians. 3 vol.)]
003927271	1847	WILKINSON, John Gardner	[Manners and Customs of the ancient Egyptians, ... Illustrated by drawings, etc. 3 vol. (A second series of the Manners and Customs of the Ancient Egyptians. 3 vol.)]
003927275	1843	WILKINSON, John Gardner	Modern Egypt and Thebes: being a description of Egypt, including the information required for travellers in that country
003927275	1843	WILKINSON, John Gardner	Modern Egypt and Thebes: being a description of Egypt, including the information required for travellers in that country
003928037	1843	WILL O' THE WISP, pseud.	[A Paper Lantern for Puseyites. By Will o' the Wisp.]
003928360	1843	WILLARD, Emma	History of the United States, or republic of America
003928360	1843	WILLARD, Emma	History of the United States, or republic of America
003928369	1845	WILLARD, Emma	Universal history, in perspective. Second edition
003928369	1845	WILLARD, Emma	Universal history, in perspective. Second edition
003929097	1845	WILLEMS, Jan Frans.	Mémoire sur les noms des communes de la Province de Flandre Orientale. [Extracted from tome 2 of “Bulletin de la Commission Centrale de Statistique.”]
003932222	1841	WILLIAMS, Edward Vaughan	Law of Executors and Administrators.]
003932240	1848	WILLIAMS, Edwin	Statesman's Manual, etc
003932240	1848	WILLIAMS, Edwin	Statesman's Manual, etc
003932748	1845	WILLIAMS, George	Holy City: or, historical and topographical notices of Jerusalem; with some account of its antiquities and of its present condition
003933678	1845	Williams, Isaac	Sacred verses, with pictures. Edited by I. W. pt. 1
003935604	1847	WILLIAMS, Penry.	Recollections of Malta, Sicily and the Continent
003936014	1840	WILLIAMS, Robert Folkestone.	youth of Shakespeare. By the author of “Shakespeare and his friends” [R. F. Williams]
003936014	1840	WILLIAMS, Robert Folkestone.	youth of Shakespeare. By the author of “Shakespeare and his friends” [R. F. Williams]
003936014	1840	WILLIAMS, Robert Folkestone.	youth of Shakespeare. By the author of “Shakespeare and his friends” [R. F. Williams]
003936387	1848	WILLIAMS, Samuel Wells.	Middle Kingdom; a survey of the geography, government, education, social life, arts, religion, etc., of the Chinese Empire and its inhabitants
003936401	1845	WILLIAMS, Sarah Anne	first note of the Lyre. [Poems.]
003943634	1848	WILSON, Daniel	Memorials of Edinburgh in the olden time
003944074	1844	WILSON, Florence	Boudoir Lyrics
003944648	1847	WILSON, Harrison Corbett.	A dissertation on the Holy Bible: a poem, etc
003944648	1847	WILSON, Harrison Corbett.	A dissertation on the Holy Bible: a poem, etc
003944651	1847	WILSON, Harrison Corbett.	Guy's-Cliff, or, the Cavern of despair; and The Dun-Cow of Dunsmoor Heath (a burlesque imitation of the tales in Macpherson's Ossian), also, The Butcher outwitted by the Lawyer! A Shocking Bad Match! and An Excellent Match! [The last three pieces in verse.]
003944652	1843	WILSON, Harrison Corbett.	Leamington; a poem, etc
003944652	1843	WILSON, Harrison Corbett.	Leamington; a poem, etc
003944655	1840	WILSON, Harrison Corbett.	Warwick Castle, a poem, etc
003944655	1840	WILSON, Harrison Corbett.	Warwick Castle, a poem, etc
003945103	1842	WILSON, James	A Voyage round the Coasts of Scotland and the Isles
003945103	1842	WILSON, James	A Voyage round the Coasts of Scotland and the Isles
003946219	1844	WILSON, Mary	Poems
003947032	1839	WILSON, Samuel Sheridan.	A narrative of the Greek Mission; or Sixteen Years in Malta and Greece, including tours in the Peloponnesus, the Ægean, and the Ionian Isles; with Remarks on the religious opinions, social habits politics, language, ... and lazarettos of Malta and Greece
003947476	1843	WILSON, Thomas	Pitman's Pay, and other Poems
003948036	1847	WILSON, William Rae.	[Travels in the Holy Land, Egypt, &amp;c., &amp;c., ... Third edition.]
003948036	1847	WILSON, William Rae.	[Travels in the Holy Land, Egypt, &amp;c., &amp;c., ... Third edition.]
003948683	1839	WIMPFEN, C. von.	Geschichte und Zustände des Herzogthums Schleswig oder Südjütland von den ältesten Zeiten bis auf die Gegenwart
003949052	1847	WINCHESTER	An Alphabetical List of Persons who voted at the Election of two Members, to serve in Parliament for the City and Borough of Winchester 1847, etc
003949993	1848	WINDERLICH, Carl	Deutschland. Ein vollständiges Handbuch für die Kunde des Vaterlands
003951668	1847	WINKLER, Th.	Philomachos. Chronologisch und alphabetisch geordnete Uebersicht der wichtigsten Schlachten, Gefechte und Belagerungen, etc
003952438	1840	WINSLOW, Forbes Benignus.	Anatomy of Suicide
003954708	1840	WINTHROP, Robert Charles	Address, delivered before the New England Society ... December 23, 1839
003955116	1847	WIPPERMANN, Eduard.	Kurze Staatsgeschichte der Herzogthümer Schleswig und Holstein
003955472	1843	WIRTH, Heinrich.	Chronik der Stadt Hof nach E. Widmann, und einigen andern ältern Geschichtsschreibern ... Zusammengestellt von H. W
003955491	1842	WIRTH, Johann Georg August.	Die Geschichte der Deutschen
003955491	1842	WIRTH, Johann Georg August.	Die Geschichte der Deutschen
003955494	1847	WIRTH, Johann Georg August.	Die Geschichte der deutschen Staaten von der Auflösung des Reiches bis auf unsere Tage. (Fortgesetz [Bd. 3 &amp; 4] von W. Zimmermann.)
003955494	1847	WIRTH, Johann Georg August.	Die Geschichte der deutschen Staaten von der Auflösung des Reiches bis auf unsere Tage. (Fortgesetz [Bd. 3 &amp; 4] von W. Zimmermann.)
003955494	1847	WIRTH, Johann Georg August.	Die Geschichte der deutschen Staaten von der Auflösung des Reiches bis auf unsere Tage. (Fortgesetz [Bd. 3 &amp; 4] von W. Zimmermann.)
003955494	1847	WIRTH, Johann Georg August.	Die Geschichte der deutschen Staaten von der Auflösung des Reiches bis auf unsere Tage. (Fortgesetz [Bd. 3 &amp; 4] von W. Zimmermann.)
003960581	1841	WODDERSPOON, John.	Historic Sites of Suffolk. ... With introductory verses by B. Barton, and the author of 'Historical Reviews.'
003960585	1848	WODDERSPOON, John.	Notes on the Grey and White Friars, Ipswich
003962984	1847	WOLF, Joseph Heinrich.	[Das Haus Wittelsbach. Bayern's Geschichte ... mit zwölf Original-Stahlstichen ... gezeichnet von P. C. Geissler, gestochen von C. Mayer.]
003962984	1847	WOLF, Joseph Heinrich.	[Das Haus Wittelsbach. Bayern's Geschichte ... mit zwölf Original-Stahlstichen ... gezeichnet von P. C. Geissler, gestochen von C. Mayer.]
003964259	1845	WOLFF, J.	Beschrijving van de Groote of St. Bavokerk te Haarlem, alsmede van het alomberoemde Orgel in dezelve
003964576	1843	WOLFF, Oscar Ludwig Bernhard.	Das malerische und romantische Ausland. Erster Band. England und Wales ... Mit achtundvierzig Stahlstichen nach englischen Künstlern
003966235	1845	WOLTER, F. A.	Geschichte der Stadt Magdeburg von ihrem Ursprung bis auf die Gegenwart
003969086	1841	WOOD, John	A Personal Narrative of a journey to the Source of the river Oxus, by the route of the Indus, Kabul, and Badakhshan, performed ... in the years 1836, 1837 and 1838
003970769	1843	WOODBURY, Levi.	lecture on the uncertainties of history, delivered ... before the Capitol Hill Institute, Dec. 17, 1842
003970965	1846	WOODCOCK, W.	W.'s Lives of illustrious Lord Mayors and Aldermen of London. With a brief history of the City of London. Also a ... List of the Lords Mayors &amp; Sheriffs of London and Middlesex, etc
003973630	1847	WOODWARD, Samuel	history and antiquities of Norwich Castle. By ... S. W. Edited by his son [B. B. Woodward]
003975325	1847	WORCESTER	Stranger's Guide to the City of Worcester, with description of the Cathedral, notices of the surrounding country, etc
003976500	1844	Wordsworth, Christopher	Discourses on public Education
003983046	1843	WRIGHT, George Newenham.	Lancashire: its history, legends, and manufactures
003984674	1844	Wright, Thomas	Anecdota Literaria; a collection of short poems in English, Latin, and French, illustrative of the literature and history of England in the thirteenth century ... Edited from manuscripts at Oxford, London, Paris, and Berne
003984685	1848	Wright, Thomas	England under the House of Hanover; its history and condition during the reigns of the three Georges, illustrated from the caricatures and satires of the day ... With numerous illustrations executed by F. W. Fairholt
003984685	1848	Wright, Thomas	England under the House of Hanover; its history and condition during the reigns of the three Georges, illustrated from the caricatures and satires of the day ... With numerous illustrations executed by F. W. Fairholt
003987367	1841	WURTEMBERG	Dritte ... vermehrte Auflage, etc
003987931	1847	WUTTKE, Heinrich.	Die Schlesischen Stände, ihr Wesen, ihr Wirken und ihr Werth in alter und neuer Zoit
003988191	1843	WYATT, James	guide to the Bedford Charity, being an analysis of the Act of Parliament, with the Bye-Laws arranged; an historical account of the Charity from its foundation, a memoir of Sir William Harpur; and an Appendix of all the forms required in applications, etc
003989234	1839	WYLIE, John	Sketch of the Column at Corygaum, with a plan of the village, some letters private and public, the general orders, and the dispatch from the Honorable Court of Directors, relating to the action on the 1st January 1818. [Compiled by J. Wylie.]
003989235	1843	WYLIE, John	Sketch of the column at Corygaum, with a plan of the village, some letters private and public, the general orders and the despatch ... relating to the action on the 1st January, 1818
