id	year	author	title	tags	link
1924__47__Rafael Sabatini__Scaramouche_distribution_gutenberg.txt	1924	Rafael Sabatini	Scaramouche		https://www.gutenberg.org/ebooks/
1876__4__Various__Punch, or The London Charivari,  Vol. 152, February 21st, 1917_distribution_gutenberg.txt	1876	Various	Punch, or The London Charivari,  Vol. 152, February 21st, 1917		https://www.gutenberg.org/ebooks/14767
1889__2__Various__The American Missionary, Vol. 43, No. 8, August, 1889_distribution_gutenberg.txt	1889	Various	The American Missionary, Vol. 43, No. 8, August, 1889		https://www.gutenberg.org/ebooks/16153
1866__20__Various__The Argosy_distribution_gutenberg.txt	1866	Various	The Argosy		https://www.gutenberg.org/ebooks/18374
1843__25__Various__Blackwood's Edinburgh Magazine, No. CCCXXIX._distribution_gutenberg.txt	1843	Various	Blackwood ' s Edinburgh Magazine, No. CCCXXIX.		https://www.gutenberg.org/ebooks/12761
1880__3__Frank Richard Stockton__The Stories of the Three Burglars_distribution_gutenberg.txt	1880	Frank Richard Stockton	The Stories of the Three Burglars		https://www.gutenberg.org/ebooks/10948
1927__43__Arthur L. Hayward__Lives Of The Most Remarkable Criminals Who have been Condemned and Executed for Murder, the Highway, Housebreaking, Street Robberies, Coining or other offences_distribution_gutenberg.txt	1927	Arthur L. Hayward	Lives Of The Most Remarkable Criminals Who have been Condemned and Executed for Murder, the Highway, Housebreaking, Street Robberies, Coining or other offences		https://www.gutenberg.org/ebooks/13097
1915__152__Jeffery Farnol__Beltane The Smith_distribution_gutenberg.txt	1915	Jeffery Farnol	Beltane The Smith		https://www.gutenberg.org/ebooks/10064
1912__157__J. H. Fabre__Social Life in the Insect World_distribution_gutenberg.txt	1912	J. H. Fabre	Social Life in the Insect World		https://www.gutenberg.org/ebooks/18350
1881__34__Various__Lippincott's Magazine of Popular Literature and Science, Vol. XII. No. 31. October, 1873._distribution_gutenberg.txt	1881	Various	Lippincott ' s Magazine of Popular Literature and Science, Vol. XII. No. 31. October, 1873.		https://www.gutenberg.org/ebooks/13964
1883__2__Douglass Sherley__Love Instigated_distribution_gutenberg.txt	1883	Douglass Sherley	Love Instigated		https://www.gutenberg.org/ebooks/19122
1914__2__Samuel J. Record__The Mechanical Properties of Wood_distribution_gutenberg.txt	1914	Samuel J. Record	The Mechanical Properties of Wood		https://www.gutenberg.org/ebooks/12299
1916__7__Nikolaj Velimirovic__Serbia in Light and Darkness_distribution_gutenberg.txt	1916	Nikolaj Velimirovic	Serbia in Light and Darkness		https://www.gutenberg.org/ebooks/19871
1907__36__T. R. Swinburne__A Holiday in the Happy Valley with Pen and Pencil_distribution_gutenberg.txt	1907	T. R. Swinburne	A Holiday in the Happy Valley with Pen and Pencil		https://www.gutenberg.org/ebooks/
1876__7__Various__Punch, Or The London Charivari, Vol. 103, November 19, 1892_distribution_gutenberg.txt	1876	Various	Punch, Or The London Charivari, Vol. 103, November 19, 1892		https://www.gutenberg.org/ebooks/15957
1897__0__Various__The Great Round World and What Is Going On In It, Vol. 1, No. 49, October 14, 1897_distribution_gutenberg.txt	1897	Various	The Great Round World and What Is Going On In It, Vol. 1, No. 49, October 14, 1897		https://www.gutenberg.org/ebooks/16030
1915__33__Ethel Hueston__Prudence of the Parsonage_distribution_gutenberg.txt	1915	Ethel Hueston	Prudence of the Parsonage		https://www.gutenberg.org/ebooks/
1916__13__Joseph Fort Newton__The Builders_distribution_gutenberg.txt	1916	Joseph Fort Newton	The Builders		https://www.gutenberg.org/ebooks/19049
1828__22__Mrs. George Croft Huddleston__Bluebell_distribution_gutenberg.txt	1828	Mrs. George Croft Huddleston	Bluebell		https://www.gutenberg.org/ebooks/16371
1913__26__Stewart Edward White__African Camp Fires_distribution_gutenberg.txt	1913	Stewart Edward White	African Camp Fires		https://www.gutenberg.org/ebooks/14451
1926__20__Elbert Hubbard__Little Journeys to the Homes of the Great - Volume 12_distribution_gutenberg.txt	1926	Elbert Hubbard	Little Journeys to the Homes of the Great - Volume 12		https://www.gutenberg.org/ebooks/19080
1919__22__Julia M. Sloane__The Smiling Hill-Top_distribution_gutenberg.txt	1919	Julia M. Sloane	The Smiling Hill-Top		https://www.gutenberg.org/ebooks/17901
1869__22__Edward Moore__Edward Caldwell Moore_distribution_gutenberg.txt	1869	Edward Moore	Edward Caldwell Moore		https://www.gutenberg.org/ebooks/15780
1886__0__W. J. Loftie__Authorised Guide to the Tower of London_distribution_gutenberg.txt	1886	W. J. Loftie	Authorised Guide to the Tower of London		https://www.gutenberg.org/ebooks/13436
1901__31__Frederick Swainson__Acton's Feud_distribution_gutenberg.txt	1901	Frederick Swainson	Acton ' s Feud		https://www.gutenberg.org/ebooks/14772
1885__37__Various__Young Folks' Library, Volume XI (of 20)_distribution_gutenberg.txt	1885	Various	Young Folks '  Library, Volume XI (of 20)		https://www.gutenberg.org/ebooks/
1912__3__Edited by George Newnes__The Strand Magazine: Volume VII, Issue 37. January, 1894._distribution_gutenberg.txt	1912	Edited by George Newnes	The Strand Magazine: Volume VII, Issue 37. January, 1894.		https://www.gutenberg.org/ebooks/10020
1921__47__Louis Joseph Vance__Red Masquerade_distribution_gutenberg.txt	1921	Louis Joseph Vance	Red Masquerade		https://www.gutenberg.org/ebooks/
1917__15__Joseph A. Altsheler__The Shadow of the North_distribution_gutenberg.txt	1917	Joseph A. Altsheler	The Shadow of the North		https://www.gutenberg.org/ebooks/11881
1829__5__Various__The Mirror Of Literature, Amusement, And Instruction, No. 391_distribution_gutenberg.txt	1829	Various	The Mirror Of Literature, Amusement, And Instruction, No. 391		https://www.gutenberg.org/ebooks/13359
1903__11__Algernon Bastard__The Gourmet's Guide to Europe_distribution_gutenberg.txt	1903	Algernon Bastard	The Gourmet ' s Guide to Europe		https://www.gutenberg.org/ebooks/18854
1811__28__Edward Young__The Poetical Works of Edward Young, Volume 2_distribution_gutenberg.txt	1811	Edward Young	The Poetical Works of Edward Young, Volume 2		https://www.gutenberg.org/ebooks/
1897__0__Various__The Great Round World and What Is Going On In It, Vol. 1, No. 42, August 26, 1897_distribution_gutenberg.txt	1897	Various	The Great Round World and What Is Going On In It, Vol. 1, No. 42, August 26, 1897		https://www.gutenberg.org/ebooks/15919
1854__6__Various__Punch, Or The London Charivari, Vol. 103, August 27, 1892_distribution_gutenberg.txt	1854	Various	Punch, Or The London Charivari, Vol. 103, August 27, 1892		https://www.gutenberg.org/ebooks/15144
1903__10__Leonard Huxley__Thomas Henry Huxley_distribution_gutenberg.txt	1903	Leonard Huxley	Thomas Henry Huxley		https://www.gutenberg.org/ebooks/15429
1918__3__Helen Fraser__Women and War Work_distribution_gutenberg.txt	1918	Helen Fraser	Women and War Work		https://www.gutenberg.org/ebooks/
1762__7__Voltaire__Zadig_distribution_gutenberg.txt	1762	Voltaire	Zadig		https://www.gutenberg.org/ebooks/18972
1857__1115__G. W. Septimus Piesse__The Art of Perfumery_distribution_gutenberg.txt	1857	G. W. Septimus Piesse	The Art of Perfumery		https://www.gutenberg.org/ebooks/16378
1919__7__Angelo Hall__Forty-one Thieves_distribution_gutenberg.txt	1919	Angelo Hall	Forty-one Thieves		https://www.gutenberg.org/ebooks/19695
1913__5__Arnold Bennett__The Great Adventure_distribution_gutenberg.txt	1913	Arnold Bennett	The Great Adventure		https://www.gutenberg.org/ebooks/
1897__0__Various__The Great Round World and What Is Going On In It, Vol. 1, No. 35, July 8, 1897_distribution_gutenberg.txt	1897	Various	The Great Round World and What Is Going On In It, Vol. 1, No. 35, July 8, 1897		https://www.gutenberg.org/ebooks/15785
1851__22__Benjamin Homer Hall__A Collection of College Words and Customs_distribution_gutenberg.txt	1851	Benjamin Homer Hall	A Collection of College Words and Customs		https://www.gutenberg.org/ebooks/12864
1905__13__Marcus Dorman__A Journal of a Tour in the Congo Free State_distribution_gutenberg.txt	1905	Marcus Dorman	A Journal of a Tour in the Congo Free State		https://www.gutenberg.org/ebooks/
1909__27__Anatole France__The Aspirations of Jean Servien_distribution_gutenberg.txt	1909	Anatole France	The Aspirations of Jean Servien		https://www.gutenberg.org/ebooks/11060
1895__0__Various__The Great Round World and What Is Going On In It, Vol. 1, No. 33, June 24, 1897_distribution_gutenberg.txt	1895	Various	The Great Round World and What Is Going On In It, Vol. 1, No. 33, June 24, 1897		https://www.gutenberg.org/ebooks/15740
1853__21__Emerson Bennett__Ella Barnwell_distribution_gutenberg.txt	1853	Emerson Bennett	Ella Barnwell		https://www.gutenberg.org/ebooks/15424
1912__10__W. H. Koebel__South America_distribution_gutenberg.txt	1912	W. H. Koebel	South America		https://www.gutenberg.org/ebooks/17877
1793__9__Cousin Cicely__Lewie_distribution_gutenberg.txt	1793	Cousin Cicely	Lewie		https://www.gutenberg.org/ebooks/15244
1891__19__Margaret Wolfe Hungerford__A Little Rebel_distribution_gutenberg.txt	1891	Margaret Wolfe Hungerford	A Little Rebel		https://www.gutenberg.org/ebooks/19175
1824__6__Various__The Mirror of Literature, Amusement, and Instruction._distribution_gutenberg.txt	1824	Various	The Mirror of Literature, Amusement, and Instruction.		https://www.gutenberg.org/ebooks/11540
1860__16__Mary J. Holmes__Maggie Miller_distribution_gutenberg.txt	1860	Mary J. Holmes	Maggie Miller		https://www.gutenberg.org/ebooks/11280
1857__12__Elizabeth Cleghorn Gaskell__Life of Charlotte Bronte_distribution_gutenberg.txt	1857	Elizabeth Cleghorn Gaskell	Life of Charlotte Bronte		https://www.gutenberg.org/ebooks/1700
1877__0__George John Romanes__The Scientific Evidences of Organic Evolution_distribution_gutenberg.txt	1877	George John Romanes	The Scientific Evidences of Organic Evolution		https://www.gutenberg.org/ebooks/19922
1851__5__Various__Notes and Queries, Number 57, November 30, 1850_distribution_gutenberg.txt	1851	Various	Notes and Queries, Number 57, November 30, 1850		https://www.gutenberg.org/ebooks/15405
1909__16__F. Marion Crawford__The White Sister_distribution_gutenberg.txt	1909	F. Marion Crawford	The White Sister		https://www.gutenberg.org/ebooks/18847
1903__13__Alfred Ainger__Crabbe, (George)_distribution_gutenberg.txt	1903	Alfred Ainger	Crabbe, (George)		https://www.gutenberg.org/ebooks/11088
1917__21__Francis B. Pearson__The Vitalized School_distribution_gutenberg.txt	1917	Francis B. Pearson	The Vitalized School		https://www.gutenberg.org/ebooks/
1911__4__Frank V. Webster__Bob Chester's Grit_distribution_gutenberg.txt	1911	Frank V. Webster	Bob Chester ' s Grit		https://www.gutenberg.org/ebooks/
1922__5__Enos Herbert Glynne Roberts__The Story of the "9th King's" in France_distribution_gutenberg.txt	1922	Enos Herbert Glynne Roberts	The Story of the "9th King ' s" in France		https://www.gutenberg.org/ebooks/16974
1884__44__Various__Scientific American Supplement, No. 595, May 28, 1887_distribution_gutenberg.txt	1884	Various	Scientific American Supplement, No. 595, May 28, 1887		https://www.gutenberg.org/ebooks/11648
1876__236__R. V. Pierce__The People's Common Sense Medical Adviser in Plain English_distribution_gutenberg.txt	1876	R. V. Pierce	The People ' s Common Sense Medical Adviser in Plain English		https://www.gutenberg.org/ebooks/18467
1882__1__Frank Hamilton Cushing__A Study of Pueblo Pottery as Illustrative of Zuñi Culture Growth._distribution_gutenberg.txt	1882	Frank Hamilton Cushing	A Study of Pueblo Pottery as Illustrative of Zuñi Culture Growth.		https://www.gutenberg.org/ebooks/17170
1926__38__Arthur Train__Tutt and Mr. Tutt_distribution_gutenberg.txt	1926	Arthur Train	Tutt and Mr. Tutt		https://www.gutenberg.org/ebooks/
1876__40__Juliana Horatia Ewing__Six to Sixteen_distribution_gutenberg.txt	1876	Juliana Horatia Ewing	Six to Sixteen		https://www.gutenberg.org/ebooks/19360
1907__37__Michael Drayton__Minor Poems of Michael Drayton_distribution_gutenberg.txt	1907	Michael Drayton	Minor Poems of Michael Drayton		https://www.gutenberg.org/ebooks/17873
1905__34__Budgett Meakin__Life in Morocco and Glimpses Beyond_distribution_gutenberg.txt	1905	Budgett Meakin	Life in Morocco and Glimpses Beyond		https://www.gutenberg.org/ebooks/18764
1912__21__Keith Henderson__Letters to Helen_distribution_gutenberg.txt	1912	Keith Henderson	Letters to Helen		https://www.gutenberg.org/ebooks/16626
1872__16__Fanny Wheeler Hart__Harry_distribution_gutenberg.txt	1872	Fanny Wheeler Hart	Harry		https://www.gutenberg.org/ebooks/
1888__23__William Westall__Mr. Fortescue_distribution_gutenberg.txt	1888	William Westall	Mr. Fortescue		https://www.gutenberg.org/ebooks/
1917__0__Samuel Alfred Barrett__Pomo Bear Doctors_distribution_gutenberg.txt	1917	Samuel Alfred Barrett	Pomo Bear Doctors		https://www.gutenberg.org/ebooks/42979
1903__34__Ambrose Bierce__Shapes of Clay_distribution_gutenberg.txt	1903	Ambrose Bierce	Shapes of Clay		https://www.gutenberg.org/ebooks/12658
1884__1__Washington Matthews__Navajo weavers_distribution_gutenberg.txt	1884	Washington Matthews	Navajo weavers		https://www.gutenberg.org/ebooks/17742
1921__3__Gene Allen Martin__Make Your Own Hats_distribution_gutenberg.txt	1921	Gene Allen Martin	Make Your Own Hats		https://www.gutenberg.org/ebooks/
1841__7__Various__Punch, or the London Charivari, Vol. 1, September 25, 1841_distribution_gutenberg.txt	1841	Various	Punch, or the London Charivari, Vol. 1, September 25, 1841		https://www.gutenberg.org/ebooks/14929
1834__0__Desiderius Erasmus__Two Dyaloges (c. 1549)_distribution_gutenberg.txt	1834	Desiderius Erasmus	Two Dyaloges (c. 1549)		https://www.gutenberg.org/ebooks/14500
1912__6__Cornelis De Witt Willcox__The Head Hunters of Northern Luzon From Ifugao to Kalinga_distribution_gutenberg.txt	1912	Cornelis De Witt Willcox	The Head Hunters of Northern Luzon From Ifugao to Kalinga		https://www.gutenberg.org/ebooks/12970
1861__62__Michael Faraday__The Chemical History Of A Candle_distribution_gutenberg.txt	1861	Michael Faraday	The Chemical History Of A Candle		https://www.gutenberg.org/ebooks/14474
1908__1__Robert Granville Campbell__Neutral Rights and Obligations in the Anglo-Boer War_distribution_gutenberg.txt	1908	Robert Granville Campbell	Neutral Rights and Obligations in the Anglo-Boer War		https://www.gutenberg.org/ebooks/12427
1897__0__Various__American Missionary, Volume 43, No. 5, May, 1889_distribution_gutenberg.txt	1897	Various	American Missionary, Volume 43, No. 5, May, 1889		https://www.gutenberg.org/ebooks/16118
1916__27__James P. Cole and Oliver Schoonmaker__Military Instructors Manual_distribution_gutenberg.txt	1916	James P. Cole and Oliver Schoonmaker	Military Instructors Manual		https://www.gutenberg.org/ebooks/
1909__12__G. K. Chesterton__Varied Types_distribution_gutenberg.txt	1909	G. K. Chesterton	Varied Types		https://www.gutenberg.org/ebooks/14203
1862__1__Various__Prefaces to Fiction_distribution_gutenberg.txt	1862	Various	Prefaces to Fiction		https://www.gutenberg.org/ebooks/14525
1919__18__Ambrose Bierce (AKA: Dod Grile)__Cobwebs From an Empty Skull_distribution_gutenberg.txt	1919	Ambrose Bierce (AKA: Dod Grile)	Cobwebs From an Empty Skull		https://www.gutenberg.org/ebooks/12793
1904__9__Gordon Home__Yorkshire--Coast & Moorland Scenes_distribution_gutenberg.txt	1904	Gordon Home	Yorkshire--Coast & Moorland Scenes		https://www.gutenberg.org/ebooks/10795
1914__7__W. L. Courtney__Armageddon--And After_distribution_gutenberg.txt	1914	W. L. Courtney	Armageddon--And After		https://www.gutenberg.org/ebooks/17158
1899__3__Pierre de Bourdeille Brantôme__The book of the ladies_distribution_gutenberg.txt	1899	Pierre de Bourdeille Brantôme	The book of the ladies		https://www.gutenberg.org/ebooks/42515
1894__4__Margaret, Queen Of Navarre__The Tales Of The Heptameron, Vol. II. (of V.)_distribution_gutenberg.txt	1894	Margaret, Queen Of Navarre	The Tales Of The Heptameron, Vol. II. (of V.)		https://www.gutenberg.org/ebooks/17702
1853__7__Various__Punch, or the London Charivari, Vol. 1, December 18, 1841_distribution_gutenberg.txt	1853	Various	Punch, or the London Charivari, Vol. 1, December 18, 1841		https://www.gutenberg.org/ebooks/14941
1910__4__Elizabeth Fry Page__Edward MacDowell_distribution_gutenberg.txt	1910	Elizabeth Fry Page	Edward MacDowell		https://www.gutenberg.org/ebooks/
1915__102__Philip Gibbs__The Soul of the War_distribution_gutenberg.txt	1915	Philip Gibbs	The Soul of the War		https://www.gutenberg.org/ebooks/
1852__14__Susan Anne Livingston Ridley Sedgwick__The Young Emigrants; Madelaine Tube; The Boy and the Book; and_distribution_gutenberg.txt	1852	Susan Anne Livingston Ridley Sedgwick	The Young Emigrants; Madelaine Tube; The Boy and the Book; and		https://www.gutenberg.org/ebooks/
