id	title	year	sameAs	author	license	publisher	type	archive	link
bpt6k9622752k.txt	Éloge de M. Boubée, chanoine de la métropole, directeur au Petit-séminaire : prononcé par M. l'abbé Campistron au service funèbre célébré le... 19 janvier dans la chapelle du Petit-séminaire	1888	https://data.bnf.fr/ark:/12148/bpt6k9622752k	Campistron, Pierre-Lucien (1840-1921)	Public domain	impr. de A. Thibault (Auch)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9622752k
bpt6k55766039.txt	L'Alliance anglaise, par Alexandre Walewski	1838	https://data.bnf.fr/ark:/12148/bpt6k55766039	Walewski, Alexandre (1810-1868)	Public domain	impr. de F. Locquin (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k55766039
bpt6k9765890w.txt	Des résultats éloignés de la prothèse immédiate dans les résections du maxillaire inférieur : thèse présentée à la Faculté de médecine... / par Claude Martin,...	1893	https://data.bnf.fr/ark:/12148/bpt6k9765890w	Martin, Claude (1843-1911)	Public domain	impr. de A. Storck (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9765890w
bpt6k6569043m.txt	Lettre des vénérables freres anti-politiques et de l'abbé Rive, présentée à MM. les commissaires du Roi, dans le département des Bouches-du-Rhône, le 13 janvier 1791, avec une autre lettre du même abbé Rive, aux mêmes commissaires.	1791	https://data.bnf.fr/ark:/12148/bpt6k6569043m	Rive, Jean-Joseph (1730-1791)	Public domain	A Nosopolis [i. e. Aix-en-Provence], chez les Freres de la Miséricorde [1791].	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6569043m
bpt6k62651059.txt	La sainte Trinité des braves, ou La violette sous trois espèces	1815	https://data.bnf.fr/ark:/12148/bpt6k62651059	N.-V. R.	Public domain	Impr. de Renaudière (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k62651059
bpt6k5619178t.txt	César Falempin, par Louis Reybaud	1861	https://data.bnf.fr/ark:/12148/bpt6k5619178t	Reybaud, Louis (1799-1879)	Public domain	Michel-Lévy frères (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5619178t
bpt6k97583131.txt	La Paysanne pervertie, ou Les moeurs des grandes villes. Partie 1 / : mémoires de Jeannette R*** mis au jour par Nougaret	1777	https://data.bnf.fr/ark:/12148/bpt6k97583131	Nougaret, Pierre-Jean-Baptiste (1742-1823)	Public domain	J.-F. Bastien (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k97583131
bpt6k9759314r.txt	Un roman d'amour : études balzaciennes / Vicomte de Spoelberch de Lovenjoul	1896	https://data.bnf.fr/ark:/12148/bpt6k9759314r	Spoelberch de Lovenjoul, Charles de (1836-1907)	Public domain	C. Lévy (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9759314r
bpt6k5607201q.txt	Morale populaire, ou Traité des droits et des devoirs de l'homme, par S. Theubet,...	1848	https://data.bnf.fr/ark:/12148/bpt6k5607201q	Theubet, S.	Public domain	l'auteur (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5607201q
bpt6k6449933j.txt	Commentaire sur l'ordonnance des conflits (1er juin 1828) ; par A.-H. Taillandier,... Ouvrage contenant les travaux de la Commission... le rapport de M. de Cormenin, la législation étrangère sur les conflits, etc.	1829	https://data.bnf.fr/ark:/12148/bpt6k6449933j	Taillandier, Alphonse-Honoré (1797-1867)	Public domain	J.L. J. Brière (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6449933j
bpt6k5611483p.txt	Saint-Yore / par l'abbé B.-J. Thobois,...	1904	https://data.bnf.fr/ark:/12148/bpt6k5611483p	Thobois, Benoît Joseph	Public domain	(Boulogne-sur-Mer)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5611483p
bpt6k5661209t.txt	Défense de M. le comte de Peyronnet... devant la Cour des Pairs, le 19 décembre 1830, par M. Hennequin,...	1830	https://data.bnf.fr/ark:/12148/bpt6k5661209t	Hennequin, Antoine Louis Marie (1786-1840)	Public domain	impr. de J. Pinard (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5661209t
bpt6k6565427n.txt	Jean Jean Gros-Pataud : histoire allemande accomodée pour les petits français de trois à six ans / par Trim	1867	https://data.bnf.fr/ark:/12148/bpt6k6565427n	Ratisbonne, Louis (1827-1900)	Public domain	Hachette (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6565427n
bpt6k56119145.txt	"""La Renommée""... Note sur M. Lacoudrais, maître des requêtes au conseil d'État..."	1842	https://data.bnf.fr/ark:/12148/bpt6k56119145		Public domain	bureaux de La Renommée (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k56119145
bpt6k6564197z.txt	Établissement à Paris d'étuves publiques pour la désinfection des objets de literie et des linges qui ont été en contact avec des personnes atteintes de maladies infectieuses ou contagieuses : 1°Rapport de MM. Pasteur et Léon Colin au Conseil d'hygiène... 2°Extrait du procès-verbal de la séance du Conseil d'hygiène du 11 juin 18	1880	https://data.bnf.fr/ark:/12148/bpt6k6564197z	Colin, Léon (1830-1906)	Public domain	impr. de C. de Mourgues (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6564197z
bpt6k54607142.txt	Instruction publique. Faculté de droit de Strasbourg. Acte public sur les obligations solidaires qui sera soutenu... pour obtenir le grade de licencié en droit, par Mengin-Charles Charon	1819	https://data.bnf.fr/ark:/12148/bpt6k54607142	Charon, Mengin-Charles (1798-1876)	Public domain	impr. de Levrault (Strasbourg)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k54607142
bpt6k5613133c.txt	Notice sur la vie du bienheureux Jean, berger...	1848	https://data.bnf.fr/ark:/12148/bpt6k5613133c		Public domain	A. Brissy (Arras)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5613133c
bpt6k6583710b.txt	L'Espagne pittoresque, artistique et monumentale : moeurs, usages et costumes / par MM. Manuel de Cuendias et V. de Féréal ; illustrations par Célestin Nanteuil	1848	https://data.bnf.fr/ark:/12148/bpt6k6583710b	Cuendias, Manuel de (1800-1881)	Public domain	Librairie ethnographique (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6583710b
bpt6k5611665f.txt	Ateliers nationaux. Ordre du jour... / [signé : Émile Thomas]	1848	https://data.bnf.fr/ark:/12148/bpt6k5611665f	Thomas, Émile (1822-1880)	Public domain	impr. de A. Appert (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5611665f
bpt6k61028514.txt	Guide pratique pour la constitution d'un bien de famille insaisissable, commentaire de la loi du 12 juillet 1909 et formules, par J. Bonnafoux,... et P. Cozette,...	1912	https://data.bnf.fr/ark:/12148/bpt6k61028514	Cozette, Paul (1869-1927)	Public domain		monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k61028514
bpt6k96022455.txt	Le prince Lucien Bonaparte et sa famille	1889	https://data.bnf.fr/ark:/12148/bpt6k96022455		Public domain	E. Plon, Nourrit et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k96022455
bpt6k5695184h.txt	La république et la religion	1848	https://data.bnf.fr/ark:/12148/bpt6k5695184h		Public domain	J. Lecoffre (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5695184h
bpt6k55299279.txt	Les grandes idées morales et les grands moralistes. Nicole / pages choisies, par J. Vaudouer,... L. Lantoine,...	1898	https://data.bnf.fr/ark:/12148/bpt6k55299279	Nicole, Pierre (1625-1695)	Public domain	A. Picard et Kaan (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k55299279
bpt6k9601206r.txt	Notice sur le général de division baron de Chabaud-La-Tour / par M. Saint-Marc Girardin	1885	https://data.bnf.fr/ark:/12148/bpt6k9601206r	Saint-Marc Girardin, Barthélémy (1847-1891)	Public domain	Société anonyme de publications périodiques (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9601206r
bpt6k6462337h.txt	L'ami des ouvriers, ou Guide théorique des architectes, des maîtres en tous états, métiers ou professions... / par L. Perrin,...	1844	https://data.bnf.fr/ark:/12148/bpt6k6462337h	Perrin, L. (jurisconsulte)	Public domain	P. Faye (Bordeaux)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6462337h
bpt6k57936806.txt	Un bon Français au peuple français	1815	https://data.bnf.fr/ark:/12148/bpt6k57936806		Public domain	chez les marchands de nouveautés (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k57936806
bpt6k56122320.txt	Souvenirs, par Fernand Pérès	1855	https://data.bnf.fr/ark:/12148/bpt6k56122320	Pérès, Fernand	Public domain	impr. de Vve Veirun (Alais)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k56122320
bpt6k5793753n.txt	Aux armées françaises , par M. D......	1815	https://data.bnf.fr/ark:/12148/bpt6k5793753n		Public domain	J.-G. Dentu (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5793753n
bpt6k97456697.txt	Manuel de l'école mutuelle de la ville du Mans / par F. Dulac, directeur...	1848	https://data.bnf.fr/ark:/12148/bpt6k97456697	Dulac, François (1804-1....)	Public domain	Monnoyer (Le Mans)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k97456697
bpt6k6568542m.txt	Récits de terroir... / Mis G. de Cherville	1893	https://data.bnf.fr/ark:/12148/bpt6k6568542m	Cherville, Gaspard de (1821-1898)	Public domain	(Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6568542m
bpt6k5576828t.txt	À propos du végétarisme / [signé Élisée Reclus]	1901	https://data.bnf.fr/ark:/12148/bpt6k5576828t	Reclus, Élisée (1830-1905)	Public domain	[s.n.][s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5576828t
bpt6k6577992v.txt	La comédie enfantine (2e édition) / Louis Ratisbonne ; vignettes par Gobert et Froment	1861	https://data.bnf.fr/ark:/12148/bpt6k6577992v	Ratisbonne, Louis (1827-1900)	Public domain	Michel Lévy frères (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6577992v
bpt6k5652099k.txt	Considérations étiologiques sur le syndrome de Little / Dr Lucien Bacaresse,...	1902	https://data.bnf.fr/ark:/12148/bpt6k5652099k	Bacaresse, Lucien	Public domain	J. Rousset (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5652099k
bpt6k63781510.txt	Notice sur M. Bénigne Joly, Dr en Sorbonne, chanoine de l'église abbatiale et collégiale de St Etienne de Dijon, instituteur des religieuses hospitalières, et surnommé à Dijon le père des pauvres . (Signé : Bouzerand.)	1869	https://data.bnf.fr/ark:/12148/bpt6k63781510		Public domain	Impr. de Marchand (Dijon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k63781510
bpt6k5468383d.txt	À MM. les membres de l'Assemblée nationale. Capacité électorale, considérations et projets applicables à la ville de Paris / par Édouard Petit	1871	https://data.bnf.fr/ark:/12148/bpt6k5468383d	Petit, Édouard (administrateur du bureau de bienfaisance du IIIe arrondissement)	Public domain	(Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5468383d
bpt6k5701705g.txt	Le petit duc / [Charlotte Mary Yonge] ; [traduit de l'anglais par Marue Bersier]	1866	https://data.bnf.fr/ark:/12148/bpt6k5701705g	Yonge, Charlotte Mary (1823-1901)	Public domain	impr. de Rives et Faget (Toulouse)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5701705g
bpt6k65415862.txt	Études critiques sur la vie de Colomb avant ses découvertes : les origines de sa famille, les deux Colombo, ses prétendus parents, la vraie date de sa naissance, les études et les premières campagnes qu'il aurait faites, son arrivée en Portugal et le combat naval de 1476, son voyage au Nord, son établissement en Portugal, son mariage, sa famille portugaise / par Henry Vignaud,...	1905	https://data.bnf.fr/ark:/12148/bpt6k65415862	Vignaud, Henry (1830-1922)	Public domain	H. Welter (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k65415862
bpt6k1025175b.txt	La misere des garçons boulangers de la ville et fauxbourgs de Paris.	1739-1754	https://data.bnf.fr/ark:/12148/bpt6k1025175b		Public domain	A Troyes, chez la veuve Garnier, imprimeur-libraire, rue du Temple. Avec permission.	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k1025175b
bpt6k5431855t.txt	La Revendication, brochure politique, par Adolphe Royannez. [Avant-propos de Armand Duportal.]	1869	https://data.bnf.fr/ark:/12148/bpt6k5431855t	Royannez, Adolphe (1829-1880)	Public domain	impr. de P. Savy (Toulouse)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5431855t
bpt6k6548088b.txt	À tout seigneur, tout honneur, folie-vaudeville en 1 acte, mêlée de chants, par M. Léon Vazeille... [Paris, théâtre Saint-Pierre.]	1871	https://data.bnf.fr/ark:/12148/bpt6k6548088b	Vazeille, Léon	Public domain	Bornet-Lejeune (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6548088b
bpt6k6461153m.txt	Les Signes et prodiges, apparus sur la ville de Paris, Sainct-Denys & autres lieux. Le soir du dimanche douziesme septembre 1621 . Ensemble des livers jugemens decertez [sic] sur ce mesme suject.	1621	https://data.bnf.fr/ark:/12148/bpt6k6461153m		Public domain	A Paris, par Abraham Saugrain. 1621.	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6461153m
bpt6k6374100f.txt	Atlas de dissections zoologiques : manuel de travaux pratiques à l'usage des candidats au certificat de sciences physiques, chimiques et naturelles (P.C.N. et S.P.C.N.), à la licence ès sciences naturelles, des élèves des écoles normales, des candidats au brevet supérieur, etc. (2e édition revue et augmentée) / par Henri Coupin,...	1925	https://data.bnf.fr/ark:/12148/bpt6k6374100f	Coupin, Henri (1868-1937)	Public domain	Vigot frères (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6374100f
bpt6k97887953.txt	Exposition de la gravure sur bois à l'Ecole nationale des beaux-arts, [Paris], mai 1902 / catalogue... par MM. Henri Bouchot, G. Claudin, J. Masson, Henri Beraldi... [et al.]	1902	https://data.bnf.fr/ark:/12148/bpt6k97887953		Public domain	Librairie de l'art ancien et moderne (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k97887953
bpt6k1265564h.txt	Les Amours d'été. Divertissement en un acte et en vaudevilles par MM. de Piis et Barré, représenté pour la 1e fois à la Muette... le... 20 septembre 1781... Nouvelle édition...	1784	https://data.bnf.fr/ark:/12148/bpt6k1265564h	Barré, Pierre-Yves (1749-1832)	Public domain	Cailleau (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k1265564h
bpt6k5801324p.txt	Les affinités françaises de l'Alsace avant Louis XIV et l'iniquité de sa séparation de la France / par Jacques Flach,...	1915	https://data.bnf.fr/ark:/12148/bpt6k5801324p	Flach, Jacques (1846-1919)	Public domain	L. Tenin (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5801324p
bpt6k58216760.txt	La Nouvelle imprévue , drame en un acte et en prose, dédié aux dames, par M. de Ste C...	1774	https://data.bnf.fr/ark:/12148/bpt6k58216760	Sainte Colombe, Monsieur de (1725-17..?)	Public domain	Hardouin (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k58216760
bpt6k56160722.txt	A mes concitoyens. Un ami de l'ordre, de la justice et de la vérité... veut faire connaître... les principes d'un fonctionnaire qui a violé les lois du sang... pour satisfaire une injuste vengeance... [Signé : Juéri.]	1831	https://data.bnf.fr/ark:/12148/bpt6k56160722	Juéri	Public domain	impr. de I. Tournel (Montpellier)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k56160722
bpt6k96949552.txt	Diverses pièces curieuses. 24, L'espouvantable et prodigieuse vision des fantosmes au nombre de douze mille, advenus au pays d'Angoulmois et veuz par les habitans de là en grande admiration	1875	https://data.bnf.fr/ark:/12148/bpt6k96949552		Public domain	impr. L. Perrin (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k96949552
bpt6k6200061c.txt	Couplets chantés les 7 février 1849 et 6 février 1850 au banquet annuel des anciens élèves du Collège Stanislas / [signé : Alfred Caumont]	1850	https://data.bnf.fr/ark:/12148/bpt6k6200061c	Caumont, Alfred	Public domain	impr. de N. Chaix et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6200061c
bpt6k5723070t.txt	Les noix dorées de l'arbre de Noël / Mlle Marie Sandras	1872	https://data.bnf.fr/ark:/12148/bpt6k5723070t	Sandras, Marie	Public domain	Grassart (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5723070t
bpt6k6338702g.txt	Société charitable de Saint-François-Régis.... Nancy, le 13 janvier 1862 / [signé : Vagner]	1862	https://data.bnf.fr/ark:/12148/bpt6k6338702g	Vagner, Nicolas (1811-1886)	Public domain	impr. de Vagner (Nancy)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6338702g
bpt6k57182783.txt	L'Elzévir de maroquin rouge, par Victor Vaillant	1861	https://data.bnf.fr/ark:/12148/bpt6k57182783	Vaillant, Victor (1815-1885)	Public domain	Rousseau-Pallez (Metz)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k57182783
bpt6k5859825p.txt	Le Tong-Kin et l'intervention française : (Francis Garnier et Philastre) / par Jean Dupuis,...	1898	https://data.bnf.fr/ark:/12148/bpt6k5859825p	Dupuis, Jean (1829-1912)	Public domain	A. Challamel (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5859825p
bpt6k5858052h.txt	Dieu, sauvez la France !	1874	https://data.bnf.fr/ark:/12148/bpt6k5858052h		Public domain	imp. de Lainé frères (Angers)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5858052h
bpt6k6562017z.txt	Le 38e de marche à Coulmiers : rapport à monsieur le ministre de la guerre / par le colonel Baille,...	1891	https://data.bnf.fr/ark:/12148/bpt6k6562017z	Baille, Jean Baptiste François (1825-1913)	Public domain	Théolier (Saint-Étienne)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6562017z
bpt6k55252445.txt	Sur l'application de la stéréochimie aux réactions internes entre les radicaux éloignés d'une même molécule / par R. Thomas-Mamert	1895	https://data.bnf.fr/ark:/12148/bpt6k55252445	Thomas-Mamert, René (Jean-René)	Public domain	G. Carré (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k55252445
bpt6k5788886n.txt	Petite bibliothèque du voyageur en Algérie. Guide à Alger. Alger et ses environs. Vade-mecum-indicateur...	1863	https://data.bnf.fr/ark:/12148/bpt6k5788886n		Public domain	Tissier (Alger)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5788886n
bpt6k5789925m.txt	Étude sur la question financière algérienne, par H. Dormoy	1875	https://data.bnf.fr/ark:/12148/bpt6k5789925m	Dormoy, H.	Public domain	impr. de Gaussinel (Alger)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5789925m
bpt6k97552716.txt	Comment exploiter un domaine agricole / par R. Vuigner,... ; introduction par le Dr P. Regnard,...	1912	https://data.bnf.fr/ark:/12148/bpt6k97552716	Vuigner, Raymond	Public domain	J.-B. Baillière et fils (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k97552716
bpt6k6113159m.txt	L'Athée, ou l'Homme entre le vice et la vertu, drame en 4 actes, par Lombard, de Langres	1818	https://data.bnf.fr/ark:/12148/bpt6k6113159m	Lombard de Langres, Vincent (1765?-1830)	Public domain	Librairie grecque-latine-allemande (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6113159m
bpt6k6478925h.txt	M. T. Ciceronis opera rhetorica selecta : édition classique précédée d'une notice littéraire / par D. Turnèbe	1874	https://data.bnf.fr/ark:/12148/bpt6k6478925h	Cicéron (0106-0043 av. J.-C.)	Public domain	J. Delalain et fils (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6478925h
bpt6k9781726p.txt	Appel au public sur le magnetisme animal, ou projet d'un journal pour le seul avantage du public , et dont il serait le coopérateur	1787	https://data.bnf.fr/ark:/12148/bpt6k9781726p	Mouillesaux (1739-1811 ; administrateur général des postes)	Public domain	[Strasbourg.] 1787	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9781726p
bpt6k6497279w.txt	Catalogue des plantes cultivées en 1868-1869 au nouveau jardin botanique de Metz à Frescatelly / par J.-B. Géhin,...	1868	https://data.bnf.fr/ark:/12148/bpt6k6497279w	Géhin, Jean Baptiste (1816-1889)	Public domain	J. Verronnais (Metz)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6497279w
bpt6k6269683g.txt	Discours prononcé à Strasbourg, le 1er vendémiaire an VII [22 septembre 1798], jour de la fête anniversaire de la fondation de la République française. Par le Cen [citoyen] Bottin, secrétaire en chef du département du Bas-Rhin. Imprimé par ordre de l'administration centrale [du Bas-Rhin]	1798	https://data.bnf.fr/ark:/12148/bpt6k6269683g	Bottin, Sébastien (1764-1853)	Public domain	Strasbourg, chez F.-G. Levrault, imprimeur du département du Bas-Rhin. An VII de la République française [1798]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6269683g
bpt6k5802276c.txt	Remplacement de divers droits par une taxe unique sur la valeur des importations. (Art. 17 du projet du budget de l'exercice 1923). Rapport présenté par M. Louis Lisbonis, membre de la Chambre de commerce, et adopté par cette compagnie dans sa séance du 24 octobre 1922	1922	https://data.bnf.fr/ark:/12148/bpt6k5802276c		Public domain	impr. Barlatier, 18-19, rue Venture (Marseille)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5802276c
bpt6k5488118p.txt	Un quart d'heure de misanthropie : dialogue entre l'auteur et un de ses amis / [signé : Jules Baget]	1868	https://data.bnf.fr/ark:/12148/bpt6k5488118p	Baget, Jules (1810-1893)	Public domain	impr. de Cusset et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5488118p
bpt6k5779015v.txt	La Terreur blanche : le Bourbonnais sous la Seconde Restauration / J. Cornillon	1917	https://data.bnf.fr/ark:/12148/bpt6k5779015v	Cornillon, Jean (1846-1936)	Public domain	F. Brosset (Moulins)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5779015v
bpt6k6471520w.txt	Nouvelles Fontaines domestiques approuvées par l'Académie royale des sciences. 1re édition. (Par Amy.)	1750	https://data.bnf.fr/ark:/12148/bpt6k6471520w	Amy, Joseph (1697-1760)	Public domain	J.-B. Coignard et A. Boudet (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6471520w
bpt6k64591562.txt	Monsieur, on m'apprend qu'une circulaire sans signature...	1875	https://data.bnf.fr/ark:/12148/bpt6k64591562	Dayre-Daudet	Public domain	impr. de Clavel-Ballivet (Nîmes)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k64591562
bpt6k6261472h.txt	Les Grands et les fripons au pilori, ou Guillaume Deynes sur la sellette. Deuxième édition	1799	https://data.bnf.fr/ark:/12148/bpt6k6261472h	Deyne, Guillaume	Public domain	A Paris, de l'imprimerie de J. A. Revol, rue saint-Thomas-du-Louvre, passage Longueville ; et se trouve chez les marchands de nouveautés. An VIII	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6261472h
bpt6k4330447.txt	Le livre de glace ou Histoire concise et abrégée de tout ce qui regarde la glace depuis son premier usage en Europe : avec des instructions sur la manière de produire de la glace pure et solide, au moyen de l'appareil frigorifique...	1845	https://data.bnf.fr/ark:/12148/bpt6k4330447		Public domain	Impr. de Guillois (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k4330447
bpt6k5713197j.txt	Le bal du sauvage : folie-vaudeville en trois actes / par MM. Cogniard frères et Bourdois	1854	https://data.bnf.fr/ark:/12148/bpt6k5713197j	Bourdois, Achille	Public domain	Michel Lévy frères (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5713197j
bpt6k5623591g.txt	Étude sur la condition juridique des églises, temples, presbytères... par Anatole Biré	1890	https://data.bnf.fr/ark:/12148/bpt6k5623591g	Biré, Anatole	Public domain	A. Giard (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5623591g
bpt6k58079162.txt	"Observations critiques sur le roman de ""Gil-Blas de Santillane"", par J.-A. Llorente,..."	1822	https://data.bnf.fr/ark:/12148/bpt6k58079162	Llorente, Juan Antonio (1756-1823)	Public domain	impr. de Moreau (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k58079162
bpt6k6124649j.txt	"Le 7 décembre, ou La soeur de charité, anecdote dédiée à d'illustres mânes, par l'auteur des ""Mémoires d'une Contemporaine""... dont l'avant-propos est joint à cet opuscule"	1827	https://data.bnf.fr/ark:/12148/bpt6k6124649j	Saint-Elme, Ida (1776-1845)	Public domain	A la Librairie d'industrie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6124649j
bpt6k6265127w.txt	Lettre des députés extraordinaires de Nice à leurs commettans	1792	https://data.bnf.fr/ark:/12148/bpt6k6265127w	Veillon, Gabriel Isaac	Public domain	[s.n.][s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6265127w
