uri,label
http://vocab.getty.edu/aat/300065096,florilegia
http://vocab.getty.edu/aat/300065096,florilegium (flower book)
http://vocab.getty.edu/aat/300065096,花譜 (花卉書籍)
http://vocab.getty.edu/aat/300065096,huā pǔ
http://vocab.getty.edu/aat/300065096,hua pu
http://vocab.getty.edu/aat/300065096,hua p'u
http://vocab.getty.edu/aat/300065096,chrestomatieën (bloemlezingen)
http://vocab.getty.edu/aat/300065096,chrestomatie (bloemlezing)
http://vocab.getty.edu/aat/300065096,florilegios
http://vocab.getty.edu/aat/300065096,florilegio
http://vocab.getty.edu/aat/300253016,formularies
http://vocab.getty.edu/aat/300253016,formulary
http://vocab.getty.edu/aat/300253016,"formularies, medical"
http://vocab.getty.edu/aat/300253016,medical formularies
http://vocab.getty.edu/aat/300253016,處方集
http://vocab.getty.edu/aat/300253016,配方書
http://vocab.getty.edu/aat/300253016,處方公式集
http://vocab.getty.edu/aat/300253016,公式集
http://vocab.getty.edu/aat/300253016,chǔ fāng jí
http://vocab.getty.edu/aat/300253016,chu fang ji
http://vocab.getty.edu/aat/300253016,ch'u fang chi
http://vocab.getty.edu/aat/300253016,formularios
http://vocab.getty.edu/aat/300253016,formulario
http://vocab.getty.edu/aat/300253016,formularia
http://vocab.getty.edu/aat/300253016,formularium
http://vocab.getty.edu/aat/300026189,glossaries
http://vocab.getty.edu/aat/300026189,glossary
http://vocab.getty.edu/aat/300026189,詞彙表
http://vocab.getty.edu/aat/300026189,詞匯表
http://vocab.getty.edu/aat/300026189,術語表
http://vocab.getty.edu/aat/300026189,名詞匯編
http://vocab.getty.edu/aat/300026189,詞匯
http://vocab.getty.edu/aat/300026189,術語彙編
http://vocab.getty.edu/aat/300026189,cí huì biǎo
http://vocab.getty.edu/aat/300026189,ci hui biao
http://vocab.getty.edu/aat/300026189,tz'u hui piao
http://vocab.getty.edu/aat/300026189,glossaria
http://vocab.getty.edu/aat/300026189,glossarium
http://vocab.getty.edu/aat/300026189,glossaire
http://vocab.getty.edu/aat/300026189,Glossar
http://vocab.getty.edu/aat/300026189,glossario
http://vocab.getty.edu/aat/300026189,glosarios
http://vocab.getty.edu/aat/300026189,glosario
http://vocab.getty.edu/aat/300026189,ordbok (glossary)
http://vocab.getty.edu/aat/300026189,ordlista
http://vocab.getty.edu/aat/300255024,heraldic reference sources
http://vocab.getty.edu/aat/300255024,heraldic reference source
http://vocab.getty.edu/aat/300255024,"reference sources, heraldic"
http://vocab.getty.edu/aat/300255024,heraldische naslagwerken
http://vocab.getty.edu/aat/300255024,heraldisch naslagwerk
http://vocab.getty.edu/aat/300255024,fuentes de referencia heráldica
http://vocab.getty.edu/aat/300185352,herbals (reference sources)
http://vocab.getty.edu/aat/300185352,herbal (reference source)
http://vocab.getty.edu/aat/300185352,草本植物誌
http://vocab.getty.edu/aat/300185352,草本誌
http://vocab.getty.edu/aat/300185352,草藥誌
http://vocab.getty.edu/aat/300185352,cǎo běn zhí wù zhì
http://vocab.getty.edu/aat/300185352,cao ben zhi wu zhi
http://vocab.getty.edu/aat/300185352,ts'ao pen chih wu chih
http://vocab.getty.edu/aat/300185352,kruidenboeken
http://vocab.getty.edu/aat/300185352,kruidenboek
http://vocab.getty.edu/aat/300185352,herbarios
http://vocab.getty.edu/aat/300185352,herbario
http://vocab.getty.edu/aat/300026554,indexes (reference sources)
http://vocab.getty.edu/aat/300026554,index (reference source)
http://vocab.getty.edu/aat/300026554,index
http://vocab.getty.edu/aat/300026554,index
http://vocab.getty.edu/aat/300026554,index (naslagwerk)
http://vocab.getty.edu/aat/300026554,indices
http://vocab.getty.edu/aat/300026554,indexen (naslagwerken)
http://vocab.getty.edu/aat/300026554,Index
http://vocab.getty.edu/aat/300026554,Verzeichnis
http://vocab.getty.edu/aat/300026554,indice
http://vocab.getty.edu/aat/300026554,índices (fuente de referencia)
http://vocab.getty.edu/aat/300026554,índice (fuente de referencia)
http://vocab.getty.edu/aat/300266741,ontologies (vocabularies)
http://vocab.getty.edu/aat/300266741,ontology (vocabulary)
http://vocab.getty.edu/aat/300266741,本體論
http://vocab.getty.edu/aat/300266741,běn tǐ lùn
http://vocab.getty.edu/aat/300266741,ben ti lun
http://vocab.getty.edu/aat/300266741,pen t'i lun
http://vocab.getty.edu/aat/300266741,ontologieën (vocabulaires)
http://vocab.getty.edu/aat/300026131,pattern books
http://vocab.getty.edu/aat/300026131,pattern book
http://vocab.getty.edu/aat/300026131,swatch book
http://vocab.getty.edu/aat/300026131,pattern-books
http://vocab.getty.edu/aat/300026131,"books, pattern"
http://vocab.getty.edu/aat/300026131,copy books (pattern books)
http://vocab.getty.edu/aat/300026131,album d'échantillons
http://vocab.getty.edu/aat/300026131,copy book (pattern book)
http://vocab.getty.edu/aat/300026131,copy-books (pattern books)
http://vocab.getty.edu/aat/300026131,copybooks (pattern books)
http://vocab.getty.edu/aat/300026131,model books
http://vocab.getty.edu/aat/300026131,model-books
http://vocab.getty.edu/aat/300026131,plan book
http://vocab.getty.edu/aat/300026131,planbook
http://vocab.getty.edu/aat/300026131,plan books
http://vocab.getty.edu/aat/300026131,planbooks
http://vocab.getty.edu/aat/300026131,圖樣書
http://vocab.getty.edu/aat/300026131,描紅書
http://vocab.getty.edu/aat/300026131,tú yàng shū
http://vocab.getty.edu/aat/300026131,tu yang shu
http://vocab.getty.edu/aat/300026131,t'u yang shu
http://vocab.getty.edu/aat/300026131,stalenboeken
http://vocab.getty.edu/aat/300026131,stalenboek
http://vocab.getty.edu/aat/300026131,patronenboeken
http://vocab.getty.edu/aat/300026131,albums d'échantillons
http://vocab.getty.edu/aat/300026131,livre d'échantillons
http://vocab.getty.edu/aat/300026131,livre de modèle
http://vocab.getty.edu/aat/300026131,Musterbuch
http://vocab.getty.edu/aat/300026131,χρωματολόγια
http://vocab.getty.edu/aat/300026131,χρωματολόγιο
http://vocab.getty.edu/aat/300026131,ספרי דוגמיות
http://vocab.getty.edu/aat/300026131,ספר דוגמיות
http://vocab.getty.edu/aat/300026131,campionari
http://vocab.getty.edu/aat/300026131,campionario (pattern book)
http://vocab.getty.edu/aat/300026131,katalozi uzoraka
http://vocab.getty.edu/aat/300026131,katalog uzoraka
http://vocab.getty.edu/aat/300026131,libro de modelos
http://vocab.getty.edu/aat/300026131,muestrario (pattern book)
http://vocab.getty.edu/aat/300026131,libros de modelos
http://vocab.getty.edu/aat/300026131,mönsterbok
http://vocab.getty.edu/aat/300202600,pharmacopoeias
http://vocab.getty.edu/aat/300202600,pharmacopoeia
http://vocab.getty.edu/aat/300202600,pharmacopeias
http://vocab.getty.edu/aat/300202600,藥典
http://vocab.getty.edu/aat/300202600,yào diǎn
http://vocab.getty.edu/aat/300202600,yao dian
http://vocab.getty.edu/aat/300202600,yao tien
http://vocab.getty.edu/aat/300202600,farmacopees
http://vocab.getty.edu/aat/300202600,farmacopee
http://vocab.getty.edu/aat/300202600,farmacopeas
http://vocab.getty.edu/aat/300202600,farmacopea
http://vocab.getty.edu/aat/300027232,price books
http://vocab.getty.edu/aat/300027232,price book
http://vocab.getty.edu/aat/300027232,"books, price"
http://vocab.getty.edu/aat/300027232,價格書
http://vocab.getty.edu/aat/300027232,jià gé shū
http://vocab.getty.edu/aat/300027232,jia ge shu
http://vocab.getty.edu/aat/300027232,chia ko shu
http://vocab.getty.edu/aat/300027232,prijsboeken (naslagwerken)
http://vocab.getty.edu/aat/300027232,prijsboek (naslagwerk)
http://vocab.getty.edu/aat/300027232,libros de precios
http://vocab.getty.edu/aat/300027232,libro de precios
http://vocab.getty.edu/aat/300198412,reference books
http://vocab.getty.edu/aat/300198412,reference book
http://vocab.getty.edu/aat/300198412,"books, reference"
http://vocab.getty.edu/aat/300198412,參考書
http://vocab.getty.edu/aat/300198412,cān kǎo shū
http://vocab.getty.edu/aat/300198412,can kao shu
http://vocab.getty.edu/aat/300198412,ts'an k'ao shu
http://vocab.getty.edu/aat/300198412,naslagboeken
http://vocab.getty.edu/aat/300198412,naslagboek
http://vocab.getty.edu/aat/300198412,libros de referencias
http://vocab.getty.edu/aat/300198412,libro de referencias
http://vocab.getty.edu/aat/300026178,stylebooks
http://vocab.getty.edu/aat/300026178,stylebook
http://vocab.getty.edu/aat/300026178,style-book
http://vocab.getty.edu/aat/300026178,style book
http://vocab.getty.edu/aat/300026178,時裝式樣本
http://vocab.getty.edu/aat/300026178,樣式書
http://vocab.getty.edu/aat/300026178,時尚書
http://vocab.getty.edu/aat/300026178,shí zhuāng shì yàng běn
http://vocab.getty.edu/aat/300026178,shi zhuang shi yang ben
http://vocab.getty.edu/aat/300026178,shih chuang shih yang pen
http://vocab.getty.edu/aat/300026178,stijlboeken
http://vocab.getty.edu/aat/300026178,stijlboek
http://vocab.getty.edu/aat/300026178,libros de estilo
http://vocab.getty.edu/aat/300026178,libro de estilo
http://vocab.getty.edu/aat/300198389,benedictionals
http://vocab.getty.edu/aat/300198389,benedictional
http://vocab.getty.edu/aat/300198389,祝禱書
http://vocab.getty.edu/aat/300198389,zhù dǎo shū
http://vocab.getty.edu/aat/300198389,zhu dao shu
http://vocab.getty.edu/aat/300198389,chu tao shu
http://vocab.getty.edu/aat/300198389,benedictionalen
http://vocab.getty.edu/aat/300198389,benedictionale
http://vocab.getty.edu/aat/300198389,benediccionarios
http://vocab.getty.edu/aat/300198389,benediccionario
http://vocab.getty.edu/aat/300262562,libelli
http://vocab.getty.edu/aat/300262562,libelli
http://vocab.getty.edu/aat/300262562,libellus
http://vocab.getty.edu/aat/300262562,libellus
http://vocab.getty.edu/aat/300262562,聖徒冊
http://vocab.getty.edu/aat/300262562,教會小冊子
http://vocab.getty.edu/aat/300262562,shèng tú cè
http://vocab.getty.edu/aat/300262562,sheng tu ce
http://vocab.getty.edu/aat/300262562,sheng t'u ts'e
http://vocab.getty.edu/aat/300262562,libelos
http://vocab.getty.edu/aat/300262562,libelo
http://vocab.getty.edu/aat/300262562,libro cuadrado
http://vocab.getty.edu/aat/300265145,Bhagavad-gītās
http://vocab.getty.edu/aat/300265145,Bhagavad-gītā
http://vocab.getty.edu/aat/300265145,Bhagavad-gītā
http://vocab.getty.edu/aat/300265145,Bhagavad Gita
http://vocab.getty.edu/aat/300265145,Bhagavad Gītā
http://vocab.getty.edu/aat/300265145,薄伽梵歌
http://vocab.getty.edu/aat/300265145,bó qié fàn gē
http://vocab.getty.edu/aat/300265145,bo qie fan ge
http://vocab.getty.edu/aat/300265145,po ch'ieh fan ko
http://vocab.getty.edu/aat/300264513,Bibles
http://vocab.getty.edu/aat/300264513,Bible
http://vocab.getty.edu/aat/300264513,bible
http://vocab.getty.edu/aat/300264513,bible
http://vocab.getty.edu/aat/300264513,bibles
http://vocab.getty.edu/aat/300264513,聖經
http://vocab.getty.edu/aat/300264513,shèng jīng
http://vocab.getty.edu/aat/300264513,sheng jing
http://vocab.getty.edu/aat/300264513,sheng ching
http://vocab.getty.edu/aat/300264513,Bijbel
http://vocab.getty.edu/aat/300264513,Bijbels
http://vocab.getty.edu/aat/300264513,"תנ""ך"
http://vocab.getty.edu/aat/300264513,"ספר תנ""ך"
http://vocab.getty.edu/aat/300264513,biblias
http://vocab.getty.edu/aat/300264513,biblia
http://vocab.getty.edu/aat/300391158,prayer flags
http://vocab.getty.edu/aat/300391158,prayer flag
http://vocab.getty.edu/aat/300391158,"flags, prayer"
http://vocab.getty.edu/aat/300391158,prayer-flags
http://vocab.getty.edu/aat/300391158,gebedsvlaggen
http://vocab.getty.edu/aat/300391158,gebedsvlag
http://vocab.getty.edu/aat/300211640,Bibles moralisées (commentaries)
http://vocab.getty.edu/aat/300211640,Bibles moralisées
http://vocab.getty.edu/aat/300211640,Bibles moralisées
http://vocab.getty.edu/aat/300211640,Bible moralisée (commentary)
http://vocab.getty.edu/aat/300211640,Bible moralisée
http://vocab.getty.edu/aat/300211640,"Bibles, moralized (commentaries)"
http://vocab.getty.edu/aat/300211640,moralized Bibles (commentaries)
http://vocab.getty.edu/aat/300211640,聖經評註
http://vocab.getty.edu/aat/300211640,道德經
http://vocab.getty.edu/aat/300211640,道德化聖經
http://vocab.getty.edu/aat/300211640,shèng jīng píng zhù
http://vocab.getty.edu/aat/300211640,sheng jing ping zhu
http://vocab.getty.edu/aat/300211640,sheng ching p'ing chu
http://vocab.getty.edu/aat/300211640,Biblias moralizadas
http://vocab.getty.edu/aat/300211640,Biblia moralizada
http://vocab.getty.edu/aat/300026457,books of hours
http://vocab.getty.edu/aat/300026457,book of hours
http://vocab.getty.edu/aat/300026457,"hours, books of"
http://vocab.getty.edu/aat/300026457,horae (books of hours)
http://vocab.getty.edu/aat/300026457,getijdenboeken
http://vocab.getty.edu/aat/300026457,getijdenboek
http://vocab.getty.edu/aat/300026457,livros de horas
http://vocab.getty.edu/aat/300026457,livro de horas
http://vocab.getty.edu/aat/300026457,libros de horas
http://vocab.getty.edu/aat/300026457,libro de horas
http://vocab.getty.edu/aat/300026457,libro de las horas
http://vocab.getty.edu/aat/300254377,devotional literature
http://vocab.getty.edu/aat/300254377,devotional writings
http://vocab.getty.edu/aat/300254377,stichtelijke literatuur
http://vocab.getty.edu/aat/300254377,"literature, devotional"
http://vocab.getty.edu/aat/300254377,"writings, devotional"
http://vocab.getty.edu/aat/300254377,屬靈書籍
http://vocab.getty.edu/aat/300254377,靈修文學
http://vocab.getty.edu/aat/300254377,shǔ líng shū jí
http://vocab.getty.edu/aat/300254377,shu ling shu ji
http://vocab.getty.edu/aat/300254377,shu ling shu chi
http://vocab.getty.edu/aat/300254377,verheffende literatuur
http://vocab.getty.edu/aat/300254377,literatura de devoción
http://vocab.getty.edu/aat/300254377,literatura piadosa
http://vocab.getty.edu/aat/300264703,diableries
http://vocab.getty.edu/aat/300264703,diableries
http://vocab.getty.edu/aat/300264703,diablerie
http://vocab.getty.edu/aat/300264703,diablerie
http://vocab.getty.edu/aat/300264703,鬼怪談集
http://vocab.getty.edu/aat/300264703,魔法圖
http://vocab.getty.edu/aat/300264703,魔鬼世界
http://vocab.getty.edu/aat/300264703,鬼怪
http://vocab.getty.edu/aat/300264703,魔界
http://vocab.getty.edu/aat/300264703,guǐ guài tán jí
http://vocab.getty.edu/aat/300264703,gui guai tan ji
http://vocab.getty.edu/aat/300264703,kuei kuai t'an chi
http://vocab.getty.edu/aat/300264703,diablerieën
http://vocab.getty.edu/aat/300202991,liturgical texts
http://vocab.getty.edu/aat/300202991,"texts, liturgical"
http://vocab.getty.edu/aat/300202991,liturgical text
http://vocab.getty.edu/aat/300202991,liturgische teksten
http://vocab.getty.edu/aat/300202991,liturgische tekst
http://vocab.getty.edu/aat/300202991,textos litúrgicos
http://vocab.getty.edu/aat/300026471,martyrologies
http://vocab.getty.edu/aat/300026471,martyrology
http://vocab.getty.edu/aat/300026471,殉教史
http://vocab.getty.edu/aat/300026471,殉教者傳記
http://vocab.getty.edu/aat/300026471,殉教者名錄
http://vocab.getty.edu/aat/300026471,羅馬殉道錄
http://vocab.getty.edu/aat/300026471,xùn jiào shǐ
http://vocab.getty.edu/aat/300026471,xun jiao shi
http://vocab.getty.edu/aat/300026471,hsün chiao shih
http://vocab.getty.edu/aat/300026471,martyrologia
http://vocab.getty.edu/aat/300026471,martyrologium
http://vocab.getty.edu/aat/300026471,martelarenboek
http://vocab.getty.edu/aat/300026471,martelarenboeken
http://vocab.getty.edu/aat/300026471,martirologios
http://vocab.getty.edu/aat/300026471,martirologio
http://vocab.getty.edu/aat/300390936,mezuzahs
http://vocab.getty.edu/aat/300390936,mezuzah
http://vocab.getty.edu/aat/300390936,mezuza
http://vocab.getty.edu/aat/300390936,mezuzot
http://vocab.getty.edu/aat/300390936,mezuzoth
http://vocab.getty.edu/aat/300390936,mesusa
http://vocab.getty.edu/aat/300390936,mezuzzah
http://vocab.getty.edu/aat/300390936,בית מזוזה
http://vocab.getty.edu/aat/300390936,mezusah
http://vocab.getty.edu/aat/300390936,mezoezas
http://vocab.getty.edu/aat/300390936,mezoeza
http://vocab.getty.edu/aat/300390936,mezouzah
http://vocab.getty.edu/aat/300390936,מזוזה
http://vocab.getty.edu/aat/300026474,passionals
http://vocab.getty.edu/aat/300026474,passional
http://vocab.getty.edu/aat/300026474,passionaries
http://vocab.getty.edu/aat/300026474,聖徒受難記
http://vocab.getty.edu/aat/300026474,shèng tú shòu nàn jì
http://vocab.getty.edu/aat/300026474,sheng tu shou nan ji
http://vocab.getty.edu/aat/300026474,sheng t'u shou nan chi
http://vocab.getty.edu/aat/300026474,passionalen
http://vocab.getty.edu/aat/300026474,passionaal
http://vocab.getty.edu/aat/300026474,pasionarios
http://vocab.getty.edu/aat/300026474,pasionario
http://vocab.getty.edu/aat/300211673,penitentials
http://vocab.getty.edu/aat/300211673,penitential
http://vocab.getty.edu/aat/300211673,"books, penitential"
http://vocab.getty.edu/aat/300211673,penitential books
http://vocab.getty.edu/aat/300211673,贖罪書
http://vocab.getty.edu/aat/300211673,補贖法規
http://vocab.getty.edu/aat/300211673,悔罪規則書
http://vocab.getty.edu/aat/300211673,悔罪書
http://vocab.getty.edu/aat/300211673,shú zuì shū
http://vocab.getty.edu/aat/300211673,shu zui shu
http://vocab.getty.edu/aat/300211673,shu tsui shu
http://vocab.getty.edu/aat/300211673,biechtboeken
http://vocab.getty.edu/aat/300211673,biechtboek
http://vocab.getty.edu/aat/300211673,penitenciales
http://vocab.getty.edu/aat/300211673,penitencial
http://vocab.getty.edu/aat/300026476,prayer books
http://vocab.getty.edu/aat/300026476,prayer book
http://vocab.getty.edu/aat/300026476,"books, prayer"
http://vocab.getty.edu/aat/300026476,prayer-books
http://vocab.getty.edu/aat/300026476,gebedenboeken
http://vocab.getty.edu/aat/300026476,gebedenboek
http://vocab.getty.edu/aat/300026476,livre de prières
http://vocab.getty.edu/aat/300026476,ספר תפילה
http://vocab.getty.edu/aat/300026476,ספר תפילות
http://vocab.getty.edu/aat/300026476,devocionarios
http://vocab.getty.edu/aat/300026476,devocionario
http://vocab.getty.edu/aat/300026476,libro de rezos
http://vocab.getty.edu/aat/300026477,psalters (books)
http://vocab.getty.edu/aat/300026477,psalters (boeken)
http://vocab.getty.edu/aat/300026477,psalter (book)
http://vocab.getty.edu/aat/300026477,psalter (boek)
http://vocab.getty.edu/aat/300026477,"books, psalm"
http://vocab.getty.edu/aat/300026477,psalm books
http://vocab.getty.edu/aat/300026477,psalmodia
http://vocab.getty.edu/aat/300026477,psalmody
http://vocab.getty.edu/aat/300026477,詩篇集
http://vocab.getty.edu/aat/300026477,詩篇
http://vocab.getty.edu/aat/300026477,shī piān jí
http://vocab.getty.edu/aat/300026477,shi pian ji
http://vocab.getty.edu/aat/300026477,shih p'ien chi
http://vocab.getty.edu/aat/300026477,psalterium
http://vocab.getty.edu/aat/300026477,salterios
http://vocab.getty.edu/aat/300026477,salterio
http://vocab.getty.edu/aat/300026477,psalterio
http://vocab.getty.edu/aat/300265128,Qur'ans
http://vocab.getty.edu/aat/300265128,qur’an
http://vocab.getty.edu/aat/300265128,Qur'an
http://vocab.getty.edu/aat/300265128,koran
http://vocab.getty.edu/aat/300265128,Qur'āns
http://vocab.getty.edu/aat/300265128,Qur'ān
http://vocab.getty.edu/aat/300265128,Korans
http://vocab.getty.edu/aat/300265128,Korans
http://vocab.getty.edu/aat/300265128,Koran
http://vocab.getty.edu/aat/300265128,Koran
http://vocab.getty.edu/aat/300265128,Qurans
http://vocab.getty.edu/aat/300265128,Quran
http://vocab.getty.edu/aat/300265128,Korán
http://vocab.getty.edu/aat/300265128,Core (religious text)
http://vocab.getty.edu/aat/300265128,Currawn
http://vocab.getty.edu/aat/300265128,Coran
http://vocab.getty.edu/aat/300265128,Kuran
http://vocab.getty.edu/aat/300265128,Kurán
http://vocab.getty.edu/aat/300265128,Alkaron
http://vocab.getty.edu/aat/300265128,Alkaroun
http://vocab.getty.edu/aat/300265128,Al-Coran
http://vocab.getty.edu/aat/300265128,Alchoran
http://vocab.getty.edu/aat/300265128,al-Qur'an
http://vocab.getty.edu/aat/300265128,قرآن
http://vocab.getty.edu/aat/300265128,可蘭經
http://vocab.getty.edu/aat/300265128,古蘭經
http://vocab.getty.edu/aat/300265128,kě lán jīng
http://vocab.getty.edu/aat/300265128,ke lan jing
http://vocab.getty.edu/aat/300265128,k'o lan ching
http://vocab.getty.edu/aat/300265128,coran
http://vocab.getty.edu/aat/300265128,Alcoran
http://vocab.getty.edu/aat/300265128,קוראן
http://vocab.getty.edu/aat/300265128,Каран
http://vocab.getty.edu/aat/300265128,Коран
http://vocab.getty.edu/aat/300265128,Κοράνιο
http://vocab.getty.edu/aat/300265128,Ku-lan ching
http://vocab.getty.edu/aat/300417821,religious poems
http://vocab.getty.edu/aat/300417821,religious poem
http://vocab.getty.edu/aat/300417821,"poems, religious"
http://vocab.getty.edu/aat/300434341,tanakhs
http://vocab.getty.edu/aat/300434341,tanakh
http://vocab.getty.edu/aat/300434341,tanakh
http://vocab.getty.edu/aat/300434341,Tanach
http://vocab.getty.edu/aat/300434341,Tanakh
http://vocab.getty.edu/aat/300417291,Tantras (religious texts)
http://vocab.getty.edu/aat/300417291,Tantra (religious text)
http://vocab.getty.edu/aat/300417291,tantras (religious texts)
http://vocab.getty.edu/aat/300417291,tantra (religious text)
http://vocab.getty.edu/aat/300419314,Upanishads
http://vocab.getty.edu/aat/300419314,Upanishad
http://vocab.getty.edu/aat/300419314,Upanishhad
http://vocab.getty.edu/aat/300419314,Upaniṣadas
http://vocab.getty.edu/aat/300419314,उपनिषद्
http://vocab.getty.edu/aat/300419314,Vedanta
http://vocab.getty.edu/aat/300386788,Vedas
http://vocab.getty.edu/aat/300386788,Veda
http://vocab.getty.edu/aat/300386788,Veda's
http://vocab.getty.edu/aat/300027268,administrative reports
http://vocab.getty.edu/aat/300027268,administrative report
http://vocab.getty.edu/aat/300027268,"reports, administrative"
http://vocab.getty.edu/aat/300027268,行政報告
http://vocab.getty.edu/aat/300027268,administratieve rapporten
http://vocab.getty.edu/aat/300027268,administratief rapport
http://vocab.getty.edu/aat/300027268,compte rendu administratif
http://vocab.getty.edu/aat/300027268,Verwaltungsberichte
http://vocab.getty.edu/aat/300027268,informes administrativos
http://vocab.getty.edu/aat/300027294,official reports
http://vocab.getty.edu/aat/300027294,official report
http://vocab.getty.edu/aat/300027294,"reports, official"
http://vocab.getty.edu/aat/300027294,officiele verslagen
http://vocab.getty.edu/aat/300027294,officieel verslag
http://vocab.getty.edu/aat/300027294,informes oficiales
http://vocab.getty.edu/aat/300027294,informe oficial
http://vocab.getty.edu/aat/300027297,plans (reports)
http://vocab.getty.edu/aat/300027297,plan (report)
http://vocab.getty.edu/aat/300027297,plan (informe)
http://vocab.getty.edu/aat/300027297,plan (rapport)
http://vocab.getty.edu/aat/300027297,plannen (rapporten)
http://vocab.getty.edu/aat/300027297,Pläne (Berichte)
http://vocab.getty.edu/aat/300027297,Plan (Bericht)
http://vocab.getty.edu/aat/300027297,planos
http://vocab.getty.edu/aat/300027297,plano
http://vocab.getty.edu/aat/300027297,planes (informes)
http://vocab.getty.edu/aat/300027316,proceedings (reports)
http://vocab.getty.edu/aat/300027316,transactions (proceedings)
http://vocab.getty.edu/aat/300027316,notulen (rapporten)
http://vocab.getty.edu/aat/300027316,actes
http://vocab.getty.edu/aat/300027316,comptes-rendus
http://vocab.getty.edu/aat/300027316,Sitzungsbericht
http://vocab.getty.edu/aat/300027316,Tagungsbericht
http://vocab.getty.edu/aat/300027316,Verhandlungen
http://vocab.getty.edu/aat/300027316,Sitzungsberichte
http://vocab.getty.edu/aat/300027316,Tagungsberichte
http://vocab.getty.edu/aat/300027316,procedimientos
http://vocab.getty.edu/aat/300027316,atti (proceedings)
http://vocab.getty.edu/aat/300027316,procedimiento
http://vocab.getty.edu/aat/300027316,actas (proceedings)
http://vocab.getty.edu/aat/300027316,konferenstryck
http://vocab.getty.edu/aat/300027316,förhandlingar
http://vocab.getty.edu/aat/300027323,technical reports
http://vocab.getty.edu/aat/300027323,technical report
http://vocab.getty.edu/aat/300027323,"reports, scientific"
http://vocab.getty.edu/aat/300027323,"reports, technical"
http://vocab.getty.edu/aat/300027323,scientific reports
http://vocab.getty.edu/aat/300027323,技術報告
http://vocab.getty.edu/aat/300027323,jì shù bào gào
http://vocab.getty.edu/aat/300027323,ji shu bao gao
http://vocab.getty.edu/aat/300027323,chi shu pao kao
http://vocab.getty.edu/aat/300027323,technische rapporten
http://vocab.getty.edu/aat/300027323,technisch rapport
http://vocab.getty.edu/aat/300027323,rapport technique
http://vocab.getty.edu/aat/300027323,Technische Berichte
http://vocab.getty.edu/aat/300027323,Technischer Bericht
http://vocab.getty.edu/aat/300027323,"Bericht, technischer"
http://vocab.getty.edu/aat/300027323,Fachbericht
http://vocab.getty.edu/aat/300027323,Fachberichte
http://vocab.getty.edu/aat/300027323,Forschungsbericht
http://vocab.getty.edu/aat/300027323,Forschungsberichte
http://vocab.getty.edu/aat/300027323,informes técnicos
http://vocab.getty.edu/aat/300027323,informe técnico
http://vocab.getty.edu/aat/300027323,memoria técnica
http://vocab.getty.edu/aat/300379259,black books (graffiti)
http://vocab.getty.edu/aat/300379259,black book (grafitti)
http://vocab.getty.edu/aat/300379259,blackbooks (grafitti)
http://vocab.getty.edu/aat/300379259,blackbooks
http://vocab.getty.edu/aat/300379259,libro negro (grafitti)
http://vocab.getty.edu/aat/300379566,architectural surveys
http://vocab.getty.edu/aat/300379566,architectural survey
http://vocab.getty.edu/aat/300379566,"surveys, architectural"
http://vocab.getty.edu/aat/300379566,architecturale studies
http://vocab.getty.edu/aat/300379566,architecturale studie
http://vocab.getty.edu/aat/300379544,conservation surveys
http://vocab.getty.edu/aat/300379544,conservation survey
http://vocab.getty.edu/aat/300379544,preservation needs assessment
http://vocab.getty.edu/aat/300379544,"surveys, conservation"
http://vocab.getty.edu/aat/300379907,geophysical surveys
http://vocab.getty.edu/aat/300379907,geophysical  survey
http://vocab.getty.edu/aat/300379907,geophysical prospection
http://vocab.getty.edu/aat/300379907,"surveys, geophysical"
http://vocab.getty.edu/aat/300379907,geofysische studies
http://vocab.getty.edu/aat/300379907,geofysische studie
http://vocab.getty.edu/aat/300027257,land surveys
http://vocab.getty.edu/aat/300027257,land survey
http://vocab.getty.edu/aat/300027257,surveys (land)
http://vocab.getty.edu/aat/300027257,"surveys, land"
http://vocab.getty.edu/aat/300027257,土地調查報告
http://vocab.getty.edu/aat/300027257,agrimensura
http://vocab.getty.edu/aat/300027257,tǔ dì diào chá bào gào
http://vocab.getty.edu/aat/300027257,tu di diao cha bao gao
http://vocab.getty.edu/aat/300027257,t'u ti tiao ch'a pao kao
http://vocab.getty.edu/aat/300027257,landmeetoverzichten
http://vocab.getty.edu/aat/300027257,landmeetoverzicht
http://vocab.getty.edu/aat/300027257,relevé des terres
http://vocab.getty.edu/aat/300027257,mediciones del terreno
http://vocab.getty.edu/aat/300027257,medición del terreno
http://vocab.getty.edu/aat/300027257,estudio de agrimensura
http://vocab.getty.edu/aat/300027257,reconocimiento del terreno
http://vocab.getty.edu/aat/300027079,records surveys
http://vocab.getty.edu/aat/300027079,records survey
http://vocab.getty.edu/aat/300027079,"surveys, records"
http://vocab.getty.edu/aat/300027079,記錄調查報告
http://vocab.getty.edu/aat/300027079,jì lù diào chá bào gào
http://vocab.getty.edu/aat/300027079,chi lu tiao ch'a pao kao
http://vocab.getty.edu/aat/300027079,archiefverkenningen
http://vocab.getty.edu/aat/300027079,archiefverkenning
http://vocab.getty.edu/aat/300027079,sondeos de registros
http://vocab.getty.edu/aat/300027079,sondeo de registros
http://vocab.getty.edu/aat/300379612,significance assessments (surveys)
http://vocab.getty.edu/aat/300379612,significance assessment (survey)
http://vocab.getty.edu/aat/300379612,"assessment, significance (survey)"
