id	year	author	title	filename	link
1887__Amabile_Luigi__Fra_Tommaso_Campanella_la_sua_congiura_i_suoi_processi_e_la_sua_pazzia_volume_primo.txt	1887	Amabile, Luigi	Fra Tommaso Campanella : la sua congiura, i suoi processi e la sua pazzia - volume primo
1848__Azeglio_Massimo_d__Sullemancipazione_degli_israeliti.txt	1848	Azeglio, Massimo : d'	Sull'emancipazione degli israeliti
1949__Zhuang_zi__Acque_dautunno.txt	1949	Zhuang zi	Acque d'autunno
1970__Yorick_Lorenzo_Sterne__Viaggio_sentimentale_di_Yorick_lungo_la.txt	1970	Yorick (Lorenzo Sterne)	Viaggio sentimentale di Yorick lungo la
1913__Castelnuovo_Enrico__I_coniugi_Varedo.txt	1913	Castelnuovo, Enrico	I coniugi Varedo
1944__Synge_John_M__Lombra_della_vallata_Le_nozze_dello_zingaro_calderaio.txt	1944	Synge, John M.	L’ombra della vallata. Le nozze dello zingaro calderaio
2013__Perlman_Fredy__Contro_la_storia_contro_il_leviatano.txt	2013	Perlman, Fredy	Contro la storia contro il leviatano
1857__Troya_Carlo__Della_architettura_gotica.txt	1857	Troya, Carlo	Della architettura gotica
1996__Goldoni_Carlo__Ircana_in_Julfa.txt	1996	Goldoni, Carlo	Ircana in Julfa
1950__Rocca_Enrico__Storia_della_letteratura_tedesca_dal_1870_al_1933.txt	1950	Rocca, Enrico	Storia della letteratura tedesca dal 1870 al 1933
1913__Lazzaretti_David__Visioni_e_profezie.txt	1913	Lazzaretti, David	Visioni e profezie
1973__Labriola_Antonio__Storia_filosofia_della_storia_sociologia_e_materialismo_storico.txt	1973	Labriola, Antonio	Storia, filosofia della storia, sociologia e materialismo storico
1945__Juvalta_Erminio__Per_una_scienza_normativa_morale.txt	1945	Juvalta, Erminio	Per una scienza normativa morale
1998__Messina_Maria__Personcine.txt	1998	Messina, Maria	Personcine
1954__Metastasio_Pietro__Il_trionfo_di_Clelia.txt	1954	Metastasio, Pietro	Il trionfo di Clelia
1904__Zola_mile__Lourdes.txt	1904	Zola, Émile	Lourdes
1980__Rosselli_Nello__Saggi_sul_Risorgimento.txt	1980	Rosselli, Nello	Saggi sul Risorgimento
1868__Guerrazzi_Francesco_Domenico__Vita_di_Francesco_Burlamacchi.txt	1868	Guerrazzi, Francesco Domenico	Vita di Francesco Burlamacchi
1994__Novatore_Renzo__Un_fiore_selvaggio.txt	1994	Novatore, Renzo	Un fiore selvaggio
1907__Praga_Marco__La_crisi_commedia_in_tre_atti.txt	1907	Praga, Marco	La crisi : commedia in tre atti
1923__Favaro_Antonio__Archimede.txt	1923	Favaro, Antonio	Archimede
1926__Wells_Herbert_George__Lisola_del_Dottor_Moreau.txt	1926	Wells, Herbert George	L'isola del Dottor Moreau
1955__Goldoni_Carlo__Il_Cavaliere_di_spirito_ovvero_La_donna_di_testa_debole.txt	1955	Goldoni, Carlo	Il Cavaliere di spirito ovvero La donna di testa debole
1927__De_Angelis_Augusto__Viaggi_con_Claudine.txt	1927	De Angelis, Augusto	Viaggi con Claudine
1997__Silva_Ercole__Dellarte_dei_giardini_inglesi.txt	1997	Silva, Ercole	Dell'arte dei giardini inglesi
1898__Peano_Giuseppe__La_numerazione_binaria_applicata_alla_stenografia.txt	1898	Peano, Giuseppe	La numerazione binaria applicata alla stenografia
1973__Labriola_Antonio__Discorrendo_di_socialismo_e_di_filosofia.txt	1973	Labriola, Antonio	Discorrendo di socialismo e di filosofia
1844__Rovani_Giuseppe__Valenzia_Candiano.txt	1844	Rovani, Giuseppe	Valenzia Candiano
1967__Alfieri_Vittorio_17491803__Vita.txt	1967	Alfieri, Vittorio <1749-1803>	Vita
1936__Negri_Ada__Il_dono.txt	1936	Negri, Ada	Il dono
1963__De_Marchi_Emilio__Redivivo.txt	1963	De Marchi, Emilio	Redivivo
1905__Bracco_Roberto__Maschere.txt	1905	Bracco, Roberto	Maschere
1888__Masci_Filippo__La_leggenda_degli_animali.txt	1888	Masci, Filippo	La leggenda degli animali
1955__Goldoni_Carlo__Il_cavaliere_giocondo.txt	1955	Goldoni, Carlo	Il cavaliere giocondo
1822__Casti_Giambattista__Relazione_di_un_viaggio_a_Costantinopoli_di_Giambattista_Casti_nel_1788_scritta_da_lui_medesimo_con_.txt	1822	Casti, Giambattista	Relazione di un viaggio a Costantinopoli di Giambattista Casti nel 1788 scritta da lui medesimo con una carta topografica di quella città.
1911__Maeterlinck_Maurice__Arianna_e_BarbeBleue.txt	1911	Maeterlinck, Maurice	Arianna e Barbe-Bleue
1960__Shakespeare_William__Riccardo_II.txt	1960	Shakespeare, William	Riccardo II
1784__anonimo__Storia_cronologica_dei_vicer_luogotenenti_e_presidenti_del_Regno_di.txt	1784	anonimo	TITOLO "Il difensore degli Ebrei o sia lettera d'Isacco Levi ebreo al Signore Du Fresne mercante in Smirne contenente delle riflessioni su' la relazione della conversione, e del battesimo di Gio. Giuseppe Keideck"
1982__Garibaldi_Giuseppe__Lettere_a_Speranza_von_Schwartz.txt	1982	Garibaldi, Giuseppe	Lettere a Speranza von Schwartz
1944__Savioli_Lodovico__Amori_Con_una_scelta_di_liriche_neoclassiche.txt	1944	Savioli, Lodovico	Amori: Con una scelta di liriche neoclassiche
1853__Bouchardy_Joseph__La_sorella_del_mulattiere.txt	1853	Bouchardy, Joseph	La sorella del mulattiere
1905__Rovetta_Gerolamo__Il_Re_burlone.txt	1905	Rovetta, Gerolamo	Il Re burlone
1944__P_Da_Pontelungo_Ferrari_Pietro__Novelle_di_Valdimagra.txt	1944	P. Da Pontelungo (Ferrari, Pietro)	Novelle di Valdimagra
1981__Mazzarino_Giulio__Breviario_dei_politici_secondo_il_cardinale_Mazzarino.txt	1981	Mazzarino, Giulio	Breviario dei politici secondo il cardinale Mazzarino
1914__Nordau_Max__Le_menzogne_convenzionali_della_nostra_civilt.txt	1914	Nordau, Max	Le menzogne convenzionali della nostra civiltà
1883__Graf_Arturo__A_proposito_di_una_leggenda_neroniana.txt	1883	Graf, Arturo	A proposito di una leggenda neroniana
1911__Della_Porta_Giovan_Battista__LOlimpia.txt	1911	Della Porta, Giovan Battista	L'Olimpia
1913__Serena_Augusto__La_cultura_umanistica_a_Treviso_nel_secolo_decimoquinto.txt	1913	Serena, Augusto	La cultura umanistica a Treviso nel secolo decimoquinto
1888__Darwin_Charles__Sulla_struttura_e_distribuzione_dei_banchi_di_corallo_e_delle_isole_madreporiche.txt	1888	Darwin, Charles	Sulla struttura e distribuzione dei banchi di corallo e delle isole madreporiche
1978__Pirandello_Luigi__Sei_personaggi_in_cerca_dautore.txt	1978	Pirandello, Luigi	Sei personaggi in cerca d'autore
1910__Bastianelli_Giannotto__Pietro_Mascagni.txt	1910	Bastianelli, Giannotto	Pietro Mascagni
1947__Metastasio_Pietro__Il_Palladio_conservato.txt	1947	Metastasio, Pietro	Il Palladio conservato
1815__Shakespeare_William__La_tempesta.txt	1815	Shakespeare, William	La tempesta
2000__Zena_Remigio_alias_Gaspare_Invrea__Lultima_cartuccia_racconto.txt	2000		
1988__Grande_Luigi__Gli_Sbagli_di_Vostro_Onore.txt	1988	Grande, Luigi	Gli Sbagli di Vostro Onore
1928__Bisi_Camilla__Il_romanzo_del_liceo.txt	1928	Bisi, Camilla	Il romanzo del liceo
1961__Mussolini_Benito__Storia_di_un_anno_1944_il_tempo_del_bastone_e_della_carota.txt	1961	Mussolini, Benito	Storia di un anno (1944): il tempo del bastone e della carota
2003__Marinetti_Filippo_Tommaso__Come_si_seducono_le_donne.txt	2003	Marinetti, Filippo Tommaso	Come si seducono le donne
1937__Oppenheim_Edward_Phillips__La_piccola_posta_di_Miss_Mott.txt	1937	Oppenheim, Edward Phillips	La piccola posta di Miss Mott
1954__De_Sanctis_Francesco__La_letteratura_italiana_nel_secolo_XIX_volume_secondo_La_scuola_liberale_e_la_scuola_democratica.txt	1954	De Sanctis, Francesco	La letteratura italiana nel secolo XIX - volume secondo - La scuola liberale e la scuola democratica.
1869__Tarchetti_Iginio_Ugo__Racconti_umoristici.txt	1869	Tarchetti, Iginio Ugo	Racconti umoristici
1925__Biagi_Guido__Fiorenza_fior_che_sempre_rinnovella.txt	1925	Biagi, Guido	Fiorenza fior che sempre rinnovella
1908__Buonaiuti_Ernesto__Lettere_di_un_prete_modernista_Appendice_Dalla_sospensione_di_R_Murri_alla_scomunica_di_A_Loisy.txt	1908	Buonaiuti, Ernesto	Lettere di un prete modernista ; Appendice: Dalla sospensione di R. Murri alla scomunica di A. Loisy
1888__Cervantes_Saavedra_Miguel_de__Don_Chisciotte_della_Mancia.txt	1888	Cervantes Saavedra, Miguel : de	Don Chisciotte della Mancia
1952__Boccaccio_Giovanni__Decameron.txt	1952	Boccaccio, Giovanni	Decameron
1971__Niccol_Machiavelli__Istorie_fiorentine.txt	1971	Niccolò Machiavelli	Istorie fiorentine
1998__Buoninsegni_Francesco_e_Tarabotti_Arcangela__Satira_e_antisatira.txt	1998	Buoninsegni, Francesco e Tarabotti, Arcangela	Satira e antisatira
1574__Fazello_Tommaso__Le_due_deche_dellHistoria_di_Sicilia.txt	1574	Fazello, Tommaso	Le due deche dell'Historia di Sicilia
1914__Foscolo_Ugo__Sulla_lingua_italiana_Discorsi_sei.txt	1914	Foscolo, Ugo	Sulla lingua italiana. Discorsi sei.
1885__Giglioli_Enrico_Hillyer__Il_viaggio_della_Magenta.txt	1885	Giglioli, Enrico Hillyer	Il viaggio della "Magenta"
1933__Bernard_Tristan__Un_fannullone.txt	1933	Bernard, Tristan	Un fannullone
1955__Goldoni_Carlo__La_Cantarina.txt	1955	Goldoni, Carlo	La Cantarina
1964__Alighieri_Dante__Convivio.txt	1964	Alighieri, Dante	Convivio
1925__Buonaiuti_Ernesto__San_Paolo.txt	1925	Buonaiuti, Ernesto	San Paolo
1865__Berchet_Guglielmo__La_Repubblica_di_Venezia_e_la_Persia.txt	1865	Berchet, Guglielmo	La Repubblica di Venezia e la Persia
1960__Shakespeare_William__La_tempesta.txt	1960	Shakespeare, William	La tempesta
1984__Spinazzola_Vittorio__Il_libro_per_tutti_saggio_sui_Promessi_sposi.txt	1984	Spinazzola, Vittorio	Il libro per tutti : saggio sui "Promessi sposi"
1871__Barbieri_Ulisse__Gli_incendiari_della_Comune_o_le_stragi_di_Parigi_ed_il_governo_di_Versailles.txt	1871	Barbieri, Ulisse	Gli incendiari della Comune o le stragi di Parigi ed il governo di Versailles
1871__Palma_Luigi__La_libert.txt	1871	Palma, Luigi	La libertà
1934__Tasso_Torquato__Gerusalemme_conquistata.txt	1934	Tasso, Torquato	Gerusalemme conquistata
1948__Planche_Fernand__La_vita_ardente_e_intrepida_di_Luisa_Michel_la_vergine_rossa.txt	1948	Planche, Fernand	La vita ardente e intrepida di Luisa Michel “la vergine rossa”
1992__Scarpetta_Eduardo__Tutto_il_teatro_volume_primo.txt	1992	Scarpetta, Eduardo	Tutto il teatro : volume primo
1898__Bertacchi_Giovanni__Poemetti_lirici.txt	1898	Bertacchi, Giovanni	Poemetti lirici
1910__Praga_Marco__La_biondina.txt	1910	Praga, Marco	La biondina
1907__Bonaiuti_Ernesto__Lo_Gnosticismo_storia_di_antiche_lotte_religiose.txt	1907	Bonaiuti, Ernesto	Lo Gnosticismo: storia di antiche lotte religiose
1950__Padula_Vincenzo__Persone_in_Calabria.txt	1950	Padula, Vincenzo	Persone in Calabria
1824__Gibbon_Edward__Storia_della_decadenza_e_rovina_dellImpero_Romano_volume_undecimo.txt	1824	Gibbon, Edward	Storia della decadenza e rovina dell'Impero Romano, volume undecimo
1930__Steiner_Rudolf__Il_Vangelo_di_Matteo.txt	1930	Steiner, Rudolf	Il Vangelo di Matteo
1906__Moresco_Mattia__La_separazione_della_Chiesa_dallo_Stato_in_Francia.txt	1906	Moresco, Mattia	La separazione della Chiesa dallo Stato in Francia
1955__Goldoni_Carlo__Lo_spirito_di_contradizione.txt	1955	Goldoni, Carlo	Lo spirito di contradizione
1873__Celoria_Giovanni__Le_Comete.txt	1873	Celoria, Giovanni	Le Comete
2015__Agaraff_Paolo__Misteri_Efferatezze.txt	2015	Agaraff, Paolo	Misteri & Efferatezze
1878__De_Gubernatis_Angelo__Storia_comparata_degli_usi_nuziali_in_Italia_e_presso_gli_altri_popoli_indoeuropei.txt	1878	De Gubernatis, Angelo	Storia comparata degli usi nuziali in Italia e presso gli altri popoli indo-europei
1869__Parlatore_Filippo__Sulla_respirazione_delle_piante.txt	1869	Parlatore, Filippo	Sulla respirazione delle piante
1894__Tomei_Girolamo_Clemente__Luno_di_maggio.txt	1894	Tomei, Girolamo Clemente	L'uno di maggio
1970__Berneri_Camillo__Carlo_Cattaneo_federalista.txt	1970	Berneri, Camillo	Carlo Cattaneo federalista
1951__Colajanni_Napoleone__La_Sicilia_dai_Borboni_ai_Sabaudi_18601900.txt	1951	Colajanni, Napoleone	La Sicilia dai Borboni ai Sabaudi (1860-1900)
1932__Flammarion_Camille__La_fine_del_mondo.txt	1932	Flammarion, Camille	La fine del mondo
1896__Negri_Ada__Tempeste.txt	1896	Negri, Ada	Tempeste
1922__Kropotkin_Ptr_Alekseevi__La_scienza_moderna_e_lanarchia.txt	1922	Kropotkin, Pëtr Alekseevič	La scienza moderna e l'anarchia
1988__Trentin_Silvio__Fascismo_e_democrazia.txt	1988	Trentin, Silvio	Fascismo e democrazia
1909__Baratono_Pierangelo__Ombre_di_Lanterna.txt	1909	Baratono, Pierangelo	Ombre di Lanterna
1913__Pitr_Giuseppe__Fiabe_novelle_e_racconti_popolari_siciliani_Vol_4.txt	1913	Pitrè, Giuseppe	Fiabe novelle e racconti popolari siciliani. Vol. 4
1805__Darwin_Erasmus__Gli_amori_delle_piante.txt	1805	Darwin, Erasmus	Gli amori delle piante
1890__Graf_Arturo__Il_diavolo.txt	1890	Graf, Arturo	Il diavolo
1829__Renier_Michiel_Giustina__Origine_delle_feste_veneziane_vol_II.txt	1829	Renier Michiel, Giustina	Origine delle feste veneziane (vol. II)
1984__Cant_Cesare_18041895__Portafoglio_dun_operaio.txt	1984	Cantù, Cesare <1804-1895>	Portafoglio d'un operaio
1997__Spinazzola_Vittorio__Pinocchio_C.txt	1997	Spinazzola, Vittorio	Pinocchio & C.
1918__Barbusse_Henri__Il_fuoco.txt	1918	Barbusse, Henri	Il fuoco
1882__Valera_Paolo__Alla_conquista_del_pane.txt	1882	Valera, Paolo	Alla conquista del pane
1664__Redi_Francesco__Osservazioni_intorno_alle_vipere_fatte_da_Francesco_Redi_e_da_lui_scritte_in_una_lettera_allillustri.txt	1664	Redi, Francesco	Osservazioni intorno alle vipere fatte da Francesco Redi, ... e da lui scritte in una lettera all'illustrissimo signor Lorenzo Magalotti, gentiluomo della Camera del Ser.mo G.duca di Tosc.na
1897__Guidi_Tommasina__Riconciliazione.txt	1897	Guidi, Tommasina	Riconciliazione
1921__Errera_Rosa__Dante.txt	1921	Errera, Rosa	Dante
1928__Statius_Publius_Papinius__La_Tebaide.txt	1928	Statius, Publius Papinius	La Tebaide
1955__Goldoni_Carlo__Limpostore.txt	1955	Goldoni, Carlo	L'impostore
1860__Berchet_Giovanni_Borghi_Giuseppe_e_Giusti_Giuseppe__Poesie_liberali.txt	1860	Berchet, Giovanni; Borghi, Giuseppe e Giusti, Giuseppe	Poesie liberali
1856__Palmeri_Niccol__Somma_della_storia_di_Sicilia.txt	1856	Palmeri, Niccolò	Somma della storia di Sicilia
1951__Salgari_Emilio__I_pescatori_di_balene.txt	1951	Salgari, Emilio	I pescatori di balene
1922__Fucini_Renato__Foglie_al_vento.txt	1922	Fucini, Renato	Foglie al vento
1936__Balzac_Honor_de__Eugenia_Grandet.txt	1936	Balzac, Honoré : de	Eugenia Grandet
1928__London_Jack__La_peste_scarlatta.txt	1928	London, Jack	La peste scarlatta
1913__Drigo_Paola__La_fortuna.txt	1913	Drigo, Paola	La fortuna
1973__Gramsci_Antonio__Scritti_politici_III.txt	1973	Gramsci, Antonio	Scritti politici III
1869__Bersezio_Vittorio__Povera_Giovanna_scene_del_villaggio.txt	1869	Bersezio, Vittorio	Povera Giovanna! : scene del villaggio
1906__Baratono_Adelchi__Fondamenti_di_psicologia_sperimentale.txt	1906	Baratono, Adelchi	Fondamenti di psicologia sperimentale
1987__Pirandello_Luigi__Novelle_per_un_anno.txt	1987	Pirandello, Luigi	Novelle per un anno
1923__Bovio_Giovanni__Filosofia_sociale.txt	1923	Bovio, Giovanni	Filosofia sociale
2002__Anonimo__Il_Novellino.txt	2002	Anonimo	Il Novellino
1912__Bruna_alias_Maiocchi_Laura_Clementina__Le_due_gemelle.txt	1912	Bruna (alias Maiocchi, Laura Clementina)	Le due gemelle
1934__Cinelli_Delfino__La_trappola.txt	1934	Cinelli, Delfino	La trappola
1933__Linati_Carlo__Arazziere.txt	1933	Linati, Carlo	Arazziere
1846__Muratori_Lodovico_Antonio__Annali_dItalia_dal_principio_dellera_volgare_sino_allanno_1750_volume_sesto.txt	1846	Muratori, Lodovico Antonio	Annali d'Italia dal principio dell'era volgare sino all'anno 1750 - volume sesto
1907__Gregorovius_Ferdinand__Passeggiate_per_lItalia_vol_3.txt	1907	Gregorovius, Ferdinand	Passeggiate per l'Italia, vol. 3
1900__Di_Genio_Donato__Sillabario.txt	1900	Di Genio, Donato	Sillabario
1933__Guicciardini_Francesco__Scritti_minori.txt	1933	Guicciardini, Francesco	Scritti minori
2013__Erasmus_Desiderius_Erasmo_da_Rotterdam__Elogio_della_Follia.txt	2013	Erasmus, Desiderius (Erasmo da Rotterdam)	Elogio della Follia
1869__Villari_Pasquale__Linsegnamento_della_storia.txt	1869	Villari, Pasquale	L'insegnamento della storia
1913__Bodrero_Emilio__I_giardini_di_Adone.txt	1913	Bodrero, Emilio	I giardini di Adone
1994__Pirandello_Luigi__La_giara.txt	1994	Pirandello, Luigi	La giara
1884__Castelli_David__La_legge_del_popolo_ebreo_nel_suo_svolgimento_storico.txt	1884	Castelli, David	La legge del popolo ebreo nel suo svolgimento storico
1983__Boine_Giovanni__Il_peccato.txt	1983	Boine, Giovanni	Il peccato
1919__Lazzeri_Gerolamo__La_gioia_di_uccidere.txt	1919	Lazzeri, Gerolamo	La gioia di uccidere
2010__Salgari_Emilio__I_misteri_della_jungla_nera.txt	2010	Salgari, Emilio	I misteri della jungla nera
1880__Canestrini_Giovanni__La_teoria_di_Darwin.txt	1880	Canestrini, Giovanni	La teoria di Darwin
1535__Varthema_Lodovico_de__Itinerario_de_Ludouico_de_Varthema_bolognese_nello_Egitto_nella_Soria_nella_Arabia_deserta_felice_ne.txt	1535	Varthema, Lodovico : de	Itinerario de Ludouico de Varthema bolognese nello Egitto, nella Soria nella Arabia deserta, & felice, nella Persia, nella India, & nela Ethyopia. Le fede el viuere, & costumi delle prefate prouincie. Et al presente agiontoui alcune Isole nouamente ritrouate
1891__Sperani_Bruno_alias_Beatrice_Speraz__Tre_donne.txt	1891	Sperani, Bruno (alias Beatrice Speraz)	Tre donne
1911__Steno_Flavia__Il_pallone_fantasma.txt	1911	Steno, Flavia	Il pallone fantasma
1370__Shakespeare_William__La_dodicesima_notte.txt	1370	Shakespeare, William	La dodicesima notte
1902__Besana_Carlo__Guida_per_la_costituzione_e_per_limpianto_di_latterie_sociali_cooperative.txt	1902	Besana, Carlo	Guida per la costituzione e per l'impianto di latterie sociali cooperative
1916__Untersteiner_Alfredo__Storia_della_musica.txt	1916	Untersteiner, Alfredo	Storia della musica
1844__Abbate_Migliore_Salvatore__Guida_per_Palermo.txt	1844	Abbate Migliore, Salvatore	Guida per Palermo
1810__Muzzi_Salvatore__Cento_novelline_morali_pei_fanciulletti.txt	1810	Muzzi, Salvatore	Cento novelline morali pei fanciulletti
1824__Gibbon_Edward__Storia_della_decadenza_e_rovina_dellImpero_Romano_volume_quinto.txt	1824	Gibbon, Edward	Storia della decadenza e rovina dell'Impero Romano, volume quinto
2005__Salgari_Emilio__Le_tigri_di_Mompracem.txt	2005	Salgari, Emilio	Le tigri di Mompracem
1807__Tiraboschi_Girolamo__Storia_della_letteratura_italiana_del_cav_Abate_Girolamo_Tiraboschi_Tomo_5_Parte_1_Dallanno_MCCC_fin.txt	1807	Tiraboschi, Girolamo	Storia della letteratura italiana del cav. Abate Girolamo Tiraboschi – Tomo 5. – Parte 1: Dall'anno MCCC fino all'anno MCD
1909__Labriola_Antonio__Socrate.txt	1909	Labriola, Antonio	Socrate
1996__Gramsci_Antonio__Note_sul_Machiavelli_sulla_politica_e_sullo_stato_moderno.txt	1996	Gramsci, Antonio	Note sul Machiavelli sulla politica e sullo stato moderno
1998__Fabbri_Luigi__Influenze_borghesi_sullanarchismo.txt	1998	Fabbri, Luigi	Influenze borghesi sull'anarchismo
1951__Shakespeare_William__Riccardo_III.txt	1951	Shakespeare, William	Riccardo III
1922__Ducati_Pericle__Storia_della_ceramica_greca.txt	1922	Ducati, Pericle	Storia della ceramica greca
1911__Garibaldi_Giuseppe__Poema_autobiografico_dallautografo_Carme_alla_morte_e_altri_canti.txt	1911	Garibaldi, Giuseppe	Poema autobiografico (dall'autografo) ; Carme alla morte e altri canti
1880__Righetti_Carlo_alias_Cletto_Arrighi__Nan_a_Milano.txt	1880	Righetti, Carlo (alias Cletto Arrighi)	Nanà a Milano
1925__Bertacchi_Cosimo__Conversazioni_geografiche.txt	1925	Bertacchi, Cosimo	Conversazioni geografiche
1921__Belgioioso_Cristina_principessa_di__La_vita_intima_e_la_vita_nomade_in_Oriente.txt	1921	Belgioioso, Cristina <principessa di>	La vita intima e la vita nomade in Oriente
1914__Deledda_Grazia__Nostalgie.txt	1914	Deledda, Grazia	Nostalgie
1973__Salgari_Emilio__La_rivincita_di_Yanez.txt	1973	Salgari, Emilio	La rivincita di Yanez
1957__Cattaneo_Carlo__DellIndia_antica_e_moderna.txt	1957	Cattaneo, Carlo	Dell'India antica e moderna
1992__Perodi_Emma__Le_novelle_della_nonna.txt	1992	Perodi, Emma	Le novelle della nonna
1878__Artusi_Pellegrino__Vita_di_Ugo_Foscolo_Note_al_carme_dei_Sepolcri.txt	1878	Artusi, Pellegrino	Vita di Ugo Foscolo ; Note al carme dei Sepolcri
1903__Sergi_Giuseppe__Animismo_e_spiritismo.txt	1903	Sergi, Giuseppe	Animismo e spiritismo
1912__Lazzeri_Gerolamo__Per_una_storia_della_Lunigiana.txt	1912	Lazzeri, Gerolamo	Per una storia della Lunigiana
1971.txt	1971.txt	Guicciardini, Francesco	Storia d'Italia
1947__Bortolotti_Ettore__La_storia_della_matematica_nella_universit_di_Bologna.txt	1947	Bortolotti, Ettore	La storia della matematica nella università di Bologna
1911__Mill_John_Stuart__La_libert.txt	1911	Mill, John Stuart	La libertà
1988__De_Gamerra_Giovanni__Luisa_e_Trifour.txt	1988	De Gamerra, Giovanni	Luisa e Trifour
1955__Goldoni_Carlo__La_ritornata_di_Londra.txt	1955	Goldoni, Carlo	La ritornata di Londra
1916__Zuccoli_Luciano_alias_Luciano_Von_Ingenheim__La_volpe_di_Sparta.txt	1916	Zuccoli, Luciano (alias Luciano Von Ingenheim)	La volpe di Sparta
1376__Shakespeare_William__Il_racconto_dinverno.txt	1376	Shakespeare, William	Il racconto d'inverno
1891__Reclus_Elise__Nuova_geografia_universale.txt	1891	Reclus, Elisée	Nuova geografia universale :
1991__Goldoni_Carlo__La_sposa_persiana.txt	1991	Goldoni, Carlo	La sposa persiana
1817__Giovio_Giovanni_Battista__Viaggio_pel_lago_di_Como.txt	1817	Giovio, Giovanni Battista	Viaggio pel lago di Como
